date,symbol,price,pe_ratio,to_buy
2021-12-30,ZETA,8.22,-15.50943396226415,1
2021-12-30,HRB,23.62,-27.788235294117648,1
2021-12-30,RKLB,12.03,-30.846153846153843,0
2021-12-30,RCL,77.35,-13.83720930232558,1
2021-12-30,CCL,20.53,-8.887445887445887,1
2022-05-10,NCLH,16.21,-6.897872340425532,0
2022-05-10,ZETA,8.15,-15.092592592592592,0
2022-05-10,CLBT,4.81,17.178571428571427,1
2022-05-10,AAL,16.57,-6.575396825396825,0
2022-05-10,MSTR,22.55,-19.439655172413797,1
2022-05-10,FSLY,11.14,-20.62962962962963,1
2022-05-10,MGNI,9.41,-27.676470588235293,1
2022-05-10,RCL,60.92,-12.961702127659574,0
2022-05-10,DAL,38.68,-26.135135135135137,0
2022-05-10,ASTS,6.96,-9.534246575342468,1
2022-05-10,CCL,14.19,-8.548192771084338,0
2022-04-20,NCLH,22.02,-9.370212765957444,0
2022-04-20,ZETA,11.47,-21.24074074074074,0
2022-04-20,CLBT,5.34,19.07142857142857,0
2022-04-20,AAL,19.48,-7.73015873015873,0
2022-04-20,MSTR,44.9,-38.70689655172414,0
2022-04-20,FSLY,17.88,-33.11111111111111,0
2022-04-20,MGNI,12.36,-36.35294117647059,0
2022-04-20,RCL,84.35,-17.946808510638295,0
2022-04-20,DAL,43.54,-29.41891891891892,0
2022-04-20,ASTS,8.08,-11.068493150684931,1
2022-04-20,CCL,19.62,-11.819277108433736,0
2024-07-15,LEG,12.12,-2.7608200455580865,1
2024-07-15,FSLY,7.59,-23.71875,0
2024-07-15,AIV,8.81,-20.48837209302326,0
2024-07-15,OKLO,8.72,-1.6866537717601549,0
2024-07-15,CORZ,11.01,-2.4412416851441243,1
2024-07-15,ASTS,13.48,-26.43137254901961,1
2023-02-08,ZETA,9.68,-26.88888888888889,1
2023-02-08,HRB,39.4,-27.552447552447557,0
2023-02-08,MSTR,27.6,-12.602739726027398,1
2023-02-08,FSLY,10.75,-28.289473684210527,1
2023-02-08,AIV,7.7,-5.579710144927537,0
2023-02-08,ASTS,5.91,-14.414634146341465,1
2023-02-08,NRG,34.79,-7.29350104821803,0
2023-02-08,CCL,11.87,-9.346456692913383,0
2021-05-11,NCLH,27.66,-6.649038461538462,1
2021-05-11,AAL,21.57,-10.949238578680204,1
2021-05-11,VST,16.33,-3.878859857482185,1
2021-05-11,UAL,52.7,-12.284382284382286,1
2021-05-11,HIMS,9.9,-29.11764705882353,1
2021-05-11,RCL,81.28,-17.44206008583691,1
2021-05-11,DAL,44.52,-24.064864864864862,0
2021-05-11,FTI,8.22,10.02439024390244,1
2021-05-11,CCL,25.88,-14.377777777777776,1
2022-08-05,NCLH,13.21,-10.827868852459018,1
2022-08-05,ZETA,6.89,-10.936507936507937,1
2022-08-05,VST,24.6,-7.7602523659306,0
2022-08-05,MSTR,31.92,-3.395744680851064,1
2022-08-05,AIV,8.28,5.240506329113924,1
2022-08-05,CCL,9.82,-6.099378881987578,1
2023-07-31,ZETA,9.22,-27.11764705882353,0
2023-07-31,MGNI,15.13,-28.01851851851852,0
2023-07-31,ASTS,4.29,-17.875,0
2022-08-31,NCLH,13.08,-10.721311475409836,1
2022-08-31,ZETA,7.0,-11.11111111111111,1
2022-08-31,VST,24.75,-7.807570977917981,0
2022-08-31,MSTR,23.16,-2.4638297872340424,1
2022-08-31,MGNI,7.53,-39.631578947368425,0
2022-08-31,AIV,8.84,5.594936708860759,0
2023-10-06,LNC,23.1,4.782608695652174,1
2023-10-06,ZETA,8.5,-31.48148148148148,0
2023-10-06,HRB,40.86,-36.48214285714285,1
2023-10-06,MSTR,34.06,-33.722772277227726,1
2023-10-06,FSLY,16.11,-38.35714285714285,1
2023-10-06,ASTS,3.72,-6.642857142857142,1
2023-04-04,ZETA,10.71,-28.18421052631579,0
2023-04-04,CLBT,5.81,-26.409090909090907,1
2023-04-04,MU,57.27,-26.887323943661976,1
2023-04-04,MSTR,29.9,7.666666666666666,1
2023-04-04,ALK,41.97,-37.81081081081081,1
2023-04-04,MGNI,9.05,-12.397260273972604,1
2023-04-04,ASTS,4.49,-7.126984126984127,1
2023-04-04,NRG,33.55,-5.7844827586206895,0
2021-07-28,NCLH,25.52,-13.154639175257731,1
2021-07-28,ZETA,5.98,-3.2324324324324327,1
2021-07-28,MSTR,64.67,-21.06514657980456,1
2021-07-28,UAL,49.14,-36.67164179104478,0
2021-07-28,RCL,80.09,-15.139886578449904,1
2021-07-28,ASTS,10.87,-27.87179487179487,1
2021-07-28,FTI,7.41,-20.027027027027028,0
2021-07-28,CCL,22.82,-12.469945355191255,1
2023-07-26,ZETA,8.82,-25.94117647058824,0
2023-07-26,MU,67.38,-38.94797687861272,0
2023-07-26,MGNI,14.62,-27.07407407407407,0
2023-07-26,WDC,38.88,-17.434977578475337,1
2023-07-26,ASTS,3.94,-16.416666666666668,1
2023-07-14,ZETA,9.2,-27.05882352941176,0
2023-07-14,MU,64.08,-37.04046242774567,1
2023-07-14,MGNI,15.2,-28.148148148148145,0
2023-07-14,WDC,39.66,-17.7847533632287,1
2023-07-14,S,14.46,-39.08108108108108,1
2023-07-14,ASTS,4.24,-17.666666666666668,0
2022-03-18,NCLH,19.9,-4.962593516209476,1
2022-03-18,ZETA,10.35,-22.02127659574468,1
2022-03-18,HRB,26.64,-24.21818181818181,1
2022-03-18,FSLY,17.07,-34.83673469387755,1
2022-03-18,HIMS,5.1,-34.0,0
2022-03-18,RCL,76.18,-14.292682926829269,1
2022-03-18,IONQ,14.36,-36.82051282051282,0
2022-03-18,BA,192.83,-27.468660968660974,0
2022-03-18,FTI,7.3,-20.857142857142858,1
2022-03-18,NRG,37.91,-21.662857142857145,1
2022-03-18,CCL,19.46,-11.722891566265062,0
2021-01-15,NCLH,25.38,-10.111553784860558,1
2021-01-15,AAL,15.76,-4.136482939632546,1
2021-01-15,HRB,16.5,-13.983050847457628,1
2021-01-15,MRO,8.25,-19.186046511627907,1
2021-01-15,UAL,43.89,-6.868544600938968,1
2021-01-15,ALK,53.65,-15.461095100864553,1
2021-01-15,AIV,4.89,-18.807692307692307,1
2021-01-15,HBI,15.72,-16.54736842105263,1
2021-01-15,LYV,71.57,-34.24401913875598,1
2021-01-15,RCL,72.92,-11.973727422003284,1
2021-01-15,DAL,39.98,-33.596638655462186,1
2021-01-15,BA,204.32,-13.946757679180887,1
2021-01-15,LUV,46.66,-30.298701298701296,1
2021-01-15,CCL,20.79,-7.24390243902439,1
2024-04-05,FSLY,12.53,-39.15625,1
2024-04-05,CORZ,3.45,3.791208791208791,1
2024-04-05,ASTS,2.21,-13.8125,1
2024-05-31,CLBT,10.65,-29.583333333333336,1
2024-05-31,FSLY,7.84,-24.5,0
2024-05-31,CORZ,4.75,5.21978021978022,1
2021-10-29,NCLH,25.72,-11.231441048034934,1
2021-10-29,ZETA,8.26,-15.584905660377355,1
2021-10-29,HRB,23.07,-27.141176470588235,1
2021-10-29,RKLB,14.05,-36.02564102564103,1
2021-10-29,RCL,84.43,-15.103756708407872,1
2021-10-29,CCL,22.16,-8.864,1
2019-12-17,DT,24.63,-15.588607594936708,1
2019-12-17,HRB,23.4,-24.63157894736842,0
2024-03-22,NEM,33.77,-10.487577639751551,1
2024-03-22,HRB,48.69,-36.609022556390975,1
2024-03-22,ALB,120.86,-22.977186311787072,1
2024-03-22,LEG,18.78,-8.614678899082568,0
2024-03-22,AIV,7.99,-7.467289719626168,0
2024-03-22,CORZ,3.39,-6.647058823529412,1
2024-03-22,ASTS,2.76,-7.885714285714285,1
2024-01-24,HRB,47.11,-35.421052631578945,0
2024-01-24,ALB,121.69,-23.13498098859316,1
2024-01-24,LEG,23.23,-10.655963302752292,0
2024-01-24,GTLB,68.48,-37.21739130434783,1
2024-01-24,AIV,7.66,-7.158878504672897,0
2024-01-24,CORZ,3.44,-6.745098039215686,1
2024-01-24,ASTS,3.08,-8.8,1
2022-02-11,NCLH,21.44,-5.346633416458854,0
2022-02-11,ZETA,11.29,-24.02127659574468,1
2022-02-11,HRB,24.55,-22.318181818181817,1
2022-02-11,HIMS,4.72,-31.466666666666665,1
2022-02-11,TMDX,15.01,-32.630434782608695,1
2022-02-11,RCL,83.96,-15.75234521575985,0
2022-02-11,BA,212.3,-30.24216524216525,0
2022-02-11,FTI,6.87,-19.62857142857143,1
2022-02-11,NRG,39.69,-22.68,0
2022-02-11,CCL,22.04,-9.54112554112554,0
2022-06-15,NCLH,11.73,-4.991489361702127,1
2022-06-15,ZETA,5.7,-10.555555555555555,1
2022-06-15,CLBT,5.02,17.928571428571427,1
2022-06-15,AAL,13.31,-5.281746031746032,1
2022-06-15,MSTR,17.13,-14.767241379310343,1
2022-06-15,FSLY,10.96,-20.296296296296298,1
2022-06-15,ALK,41.18,-36.12280701754386,1
2022-06-15,MGNI,10.36,-30.470588235294112,0
2022-06-15,RCL,39.69,-8.44468085106383,1
2022-06-15,DAL,31.96,-21.5945945945946,1
2022-06-15,ASTS,6.34,-8.684931506849315,1
2022-06-15,CCL,9.84,-6.111801242236024,1
2022-03-23,NCLH,19.4,-4.837905236907731,1
2022-03-23,ZETA,10.71,-22.787234042553195,1
2022-03-23,HRB,25.71,-23.37272727272727,1
2022-03-23,FSLY,17.15,-35.0,1
2022-03-23,HIMS,5.28,-35.2,0
2022-03-23,RCL,75.46,-14.157598499061912,1
2022-03-23,IONQ,14.2,-36.41025641025641,0
2022-03-23,BA,186.04,-26.501424501424506,0
2022-03-23,FTI,7.49,-21.4,1
2022-03-23,NRG,36.3,-20.74285714285714,1
2022-03-23,CCL,18.3,-11.024096385542167,1
2022-12-15,ZETA,8.58,-17.510204081632654,1
2022-12-15,HRB,40.46,-38.53333333333333,0
2022-12-15,FSLY,8.9,-17.115384615384617,1
2022-12-15,U,29.49,-35.107142857142854,1
2022-12-15,IONQ,3.91,-32.583333333333336,1
2022-12-15,ASTS,3.84,-6.4,1
2022-12-15,BA,183.72,-33.1027027027027,1
2022-12-15,CCL,8.63,-6.7952755905511815,1
2023-04-14,ZETA,10.2,-26.84210526315789,0
2023-04-14,CLBT,5.74,-26.090909090909093,1
2023-04-14,MU,62.63,-29.403755868544604,1
2023-04-14,MSTR,33.38,8.55897435897436,0
2023-04-14,ALK,41.91,-37.75675675675675,1
2023-04-14,MGNI,9.29,-12.726027397260273,1
2023-04-14,ASTS,3.87,-6.142857142857143,1
2023-04-14,NRG,35.21,-6.070689655172414,0
2021-10-13,NCLH,26.53,-11.585152838427948,0
2021-10-13,ZETA,8.0,-15.094339622641508,1
2021-10-13,HRB,24.59,-28.929411764705883,0
2021-10-13,RKLB,13.25,-33.97435897435897,1
2021-10-13,RCL,86.73,-15.515205724508052,1
2021-10-13,CCL,23.65,-9.46,0
2023-12-21,LNC,27.48,5.68944099378882,0
2023-12-21,ZETA,8.72,-32.2962962962963,1
2023-12-21,GTLB,63.24,-34.369565217391305,1
2023-12-21,WDC,52.38,-24.70754716981132,1
2023-12-21,ASTS,5.81,-10.374999999999998,0
2023-01-10,ZETA,8.54,-23.72222222222222,1
2023-01-10,HRB,36.36,-25.426573426573427,0
2023-01-10,MSTR,19.0,-8.67579908675799,1
2023-01-10,FSLY,8.86,-23.31578947368421,1
2023-01-10,MGNI,10.61,-39.29629629629629,1
2023-01-10,AIV,7.36,-5.333333333333334,0
2023-01-10,ASTS,4.88,-11.902439024390244,1
2023-01-10,NRG,32.86,-6.888888888888889,0
2023-01-10,CCL,9.68,-7.622047244094488,1
2021-08-09,NCLH,24.66,-12.711340206185568,1
2021-08-09,ZETA,6.1,-3.297297297297297,1
2021-08-09,MSTR,76.77,-25.006514657980457,0
2021-08-09,UAL,46.45,-34.66417910447761,1
2021-08-09,RCL,77.39,-14.629489603024574,1
2021-08-09,ASTS,10.5,-26.923076923076923,1
2021-08-09,FTI,6.86,-18.54054054054054,1
2021-08-09,CCL,22.71,-12.40983606557377,1
2021-08-30,NCLH,25.37,-13.077319587628867,1
2021-08-30,ZETA,6.38,-3.4486486486486485,1
2021-08-30,MSTR,70.3,-22.89902280130293,1
2021-08-30,UAL,45.91,-34.26119402985074,1
2021-08-30,RCL,81.89,-15.48015122873346,1
2021-08-30,ASTS,12.36,-31.69230769230769,0
2021-08-30,FTI,6.61,-17.864864864864867,1
2021-08-30,CCL,23.63,-12.912568306010929,1
2021-09-13,NCLH,25.3,-13.041237113402062,1
2021-09-13,ZETA,6.79,-3.67027027027027,1
2021-09-13,MSTR,64.27,-20.93485342019544,1
2021-09-13,UAL,44.84,-33.46268656716418,1
2021-09-13,RCL,83.84,-15.848771266540645,1
2021-09-13,ASTS,11.98,-30.71794871794872,0
2021-09-13,FTI,6.86,-18.54054054054054,1
2021-09-13,CCL,23.31,-9.324,1
2023-11-27,LNC,24.07,4.98343685300207,1
2023-11-27,ZETA,8.65,-32.03703703703704,1
2023-11-27,GTLB,46.48,-25.260869565217387,1
2023-11-27,WDC,47.21,-22.2688679245283,1
2023-11-27,ASTS,4.76,-8.499999999999998,1
2024-05-29,CLBT,10.92,-30.333333333333336,1
2024-05-29,FSLY,8.06,-25.1875,0
2024-05-29,ALK,40.65,-38.71428571428571,0
2024-05-29,CORZ,5.23,5.747252747252747,1
2024-03-01,NEM,31.94,-9.919254658385093,1
2024-03-01,HRB,48.14,-36.19548872180451,1
2024-03-01,ALB,142.8,-27.148288973384037,0
2024-03-01,LEG,20.63,-9.463302752293576,0
2024-03-01,AIV,7.62,-7.121495327102804,0
2024-03-01,CORZ,3.75,-7.352941176470588,0
2024-03-01,ASTS,3.21,-9.171428571428573,0
2022-04-18,NCLH,21.21,-9.025531914893618,0
2022-04-18,ZETA,11.53,-21.351851851851848,0
2022-04-18,CLBT,5.5,19.642857142857142,0
2022-04-18,AAL,18.54,-7.357142857142857,0
2022-04-18,MSTR,44.59,-38.4396551724138,0
2022-04-18,FSLY,19.09,-35.35185185185185,0
2022-04-18,MGNI,11.04,-32.47058823529412,1
2022-04-18,RCL,81.32,-17.302127659574467,0
2022-04-18,DAL,42.13,-28.466216216216218,0
2022-04-18,ASTS,8.15,-11.164383561643836,0
2022-04-18,CCL,19.04,-11.46987951807229,0
2022-10-31,ZETA,8.34,-17.020408163265305,1
2022-10-31,HRB,41.15,-39.19047619047619,0
2022-10-31,FSLY,8.49,-16.326923076923077,1
2022-10-31,CELH,30.36,-37.95,1
2022-10-31,U,29.5,-35.11904761904762,1
2022-10-31,ASTS,7.23,-12.05,1
2022-10-31,BA,142.51,-25.67747747747748,1
2023-07-11,ZETA,8.51,-25.02941176470588,1
2023-07-11,MU,63.6,-36.76300578034682,1
2023-07-11,MGNI,15.09,-27.944444444444443,0
2023-07-11,WDC,38.36,-17.201793721973093,1
2023-07-11,ASTS,4.45,-18.541666666666668,0
2022-10-25,ZETA,7.99,-16.306122448979593,1
2022-10-25,HRB,41.15,-39.19047619047619,0
2022-10-25,FSLY,8.77,-16.865384615384613,1
2022-10-25,CELH,29.45,-36.8125,1
2022-10-25,U,29.67,-35.32142857142858,1
2022-10-25,ASTS,6.31,-10.516666666666666,1
2022-10-25,BA,146.65,-26.423423423423426,1
2022-06-02,NCLH,16.08,-6.842553191489361,0
2022-06-02,ZETA,8.83,-16.35185185185185,0
2022-06-02,CLBT,5.11,18.25,1
2022-06-02,AAL,17.46,-6.928571428571429,0
2022-06-02,MSTR,24.45,-21.07758620689655,1
2022-06-02,FSLY,13.01,-24.09259259259259,0
2022-06-02,MGNI,11.56,-34.0,0
2022-06-02,RCL,57.75,-12.287234042553193,0
2022-06-02,DAL,39.99,-27.02027027027027,0
2022-06-02,ASTS,8.74,-11.972602739726028,1
2022-06-02,CCL,14.06,-8.732919254658384,0
2021-12-10,NCLH,21.54,-9.406113537117903,0
2021-12-10,ZETA,8.45,-15.943396226415093,1
2021-12-10,HRB,23.6,-27.764705882352946,0
2021-12-10,RKLB,12.76,-32.717948717948715,0
2021-12-10,RCL,75.5,-13.506261180679786,1
2021-12-10,CCL,19.28,-8.346320346320347,1
2021-12-17,NCLH,20.33,-8.87772925764192,1
2021-12-17,ZETA,8.15,-15.377358490566037,1
2021-12-17,HRB,23.55,-27.705882352941178,0
2021-12-17,RKLB,12.18,-31.23076923076923,0
2021-12-17,RCL,72.41,-12.953488372093023,1
2021-12-17,CCL,18.28,-7.913419913419914,1
2023-04-26,ZETA,9.75,-25.657894736842103,0
2023-04-26,CLBT,5.35,-24.318181818181817,1
2023-04-26,RKLB,3.77,-39.35281837160752,1
2023-04-26,MU,61.02,-28.647887323943664,1
2023-04-26,MSTR,29.95,7.67948717948718,1
2023-04-26,ALK,42.24,-38.05405405405405,1
2023-04-26,MGNI,8.92,-12.219178082191782,1
2023-04-26,IONQ,5.4,-38.57142857142857,1
2023-04-26,ASTS,5.15,-8.174603174603176,1
2023-04-26,NRG,33.4,-5.758620689655173,1
2023-12-15,LNC,27.82,5.75983436853002,0
2023-12-15,ZETA,8.55,-31.666666666666668,1
2023-12-15,GTLB,62.34,-33.880434782608695,1
2023-12-15,WDC,50.68,-23.90566037735849,1
2023-12-15,ASTS,5.44,-9.714285714285714,1
2022-11-16,ZETA,8.76,-17.877551020408163,0
2022-11-16,HRB,40.92,-38.97142857142857,0
2022-11-16,FSLY,9.77,-18.788461538461537,0
2022-11-16,U,33.28,-39.61904761904762,1
2022-11-16,ASTS,6.7,-11.166666666666668,0
2022-11-16,BA,172.69,-31.115315315315318,1
2023-07-28,ZETA,8.85,-26.02941176470588,0
2023-07-28,MGNI,15.07,-27.907407407407405,0
2023-07-28,WDC,42.03,-18.847533632287,1
2023-07-28,ASTS,4.24,-17.666666666666668,0
2024-03-04,NEM,33.48,-10.39751552795031,1
2024-03-04,HRB,50.49,-37.9624060150376,0
2024-03-04,ALB,133.2,-25.32319391634981,0
2024-03-04,LEG,20.84,-9.559633027522937,0
2024-03-04,AIV,7.7,-7.196261682242991,0
2024-03-04,CORZ,4.0,-7.84313725490196,0
2024-03-04,ASTS,3.12,-8.914285714285715,0
2022-05-17,NCLH,16.97,-7.22127659574468,0
2022-05-17,ZETA,7.8,-14.444444444444445,1
2022-05-17,CLBT,4.72,16.857142857142854,1
2022-05-17,AAL,17.82,-7.071428571428571,0
2022-05-17,MSTR,22.49,-19.38793103448276,1
2022-05-17,FSLY,11.83,-21.907407407407405,1
2022-05-17,MGNI,10.49,-30.852941176470587,0
2022-05-17,RCL,63.92,-13.6,0
2022-05-17,DAL,40.72,-27.513513513513512,0
2022-05-17,ASTS,7.45,-10.205479452054796,1
2022-05-17,CCL,14.87,-8.957831325301205,0
2021-04-27,NCLH,30.5,-7.331730769230769,1
2021-04-27,AAL,21.76,-11.045685279187818,1
2021-04-27,HRB,22.31,-17.566929133858267,1
2021-04-27,VST,16.84,-4.0,1
2021-04-27,UAL,53.48,-12.466200466200466,1
2021-04-27,HIMS,12.05,-35.44117647058823,1
2021-04-27,RCL,87.63,-18.80472103004292,1
2021-04-27,DAL,46.34,-25.048648648648648,0
2021-04-27,FTI,7.25,8.841463414634147,1
2021-04-27,CCL,27.81,-15.45,1
2021-03-26,NCLH,26.82,-10.685258964143427,1
2021-03-26,AAL,22.93,-6.018372703412074,1
2021-03-26,HRB,20.87,-16.433070866141733,1
2021-03-26,MRO,11.09,-25.79069767441861,1
2021-03-26,UAL,56.83,-8.89358372456964,0
2021-03-26,ALK,68.32,-19.688760806916424,0
2021-03-26,AIV,5.92,-22.769230769230766,1
2021-03-26,HBI,20.55,-21.63157894736842,0
2021-03-26,RCL,84.56,-13.885057471264368,1
2021-03-26,BA,244.87,-16.714675767918088,0
2021-03-26,LUV,61.29,-39.798701298701296,0
2021-03-26,CCL,26.06,-14.477777777777776,1
2023-11-21,LNC,23.51,4.867494824016563,1
2023-11-21,ZETA,8.53,-31.592592592592588,1
2023-11-21,GTLB,46.15,-25.081521739130437,1
2023-11-21,WDC,46.24,-21.81132075471698,1
2023-11-21,ASTS,4.31,-7.69642857142857,1
2022-12-19,ZETA,8.16,-16.653061224489797,1
2022-12-19,HRB,39.02,-37.161904761904765,0
2022-12-19,FSLY,8.55,-16.442307692307693,1
2022-12-19,U,27.92,-33.23809523809524,1
2022-12-19,S,13.17,-37.62857142857143,1
2022-12-19,IONQ,3.7,-30.833333333333336,1
2022-12-19,ASTS,3.81,-6.3500000000000005,1
2022-12-19,BA,185.68,-33.45585585585586,1
2022-12-19,CCL,8.09,-6.3700787401574805,1
2021-02-05,NCLH,24.72,-9.848605577689243,1
2021-02-05,AAL,17.19,-4.511811023622047,1
2021-02-05,HRB,18.98,-14.94488188976378,1
2021-02-05,MRO,7.94,-18.46511627906977,1
2021-02-05,UAL,42.14,-6.594679186228483,1
2021-02-05,ALK,54.18,-15.613832853025936,1
2021-02-05,AIV,4.83,-18.57692307692308,1
2021-02-05,HBI,15.87,-16.705263157894738,1
2021-02-05,LYV,74.34,-35.569377990430624,1
2021-02-05,RCL,71.58,-11.753694581280788,1
2021-02-05,DAL,41.15,-34.57983193277311,1
2021-02-05,BA,207.93,-14.193174061433448,1
2021-02-05,LUV,50.05,-32.5,1
2021-02-05,CCL,21.31,-7.425087108013937,1
2022-06-29,NCLH,11.57,-4.923404255319149,1
2022-06-29,ZETA,4.49,-8.314814814814815,1
2022-06-29,CLBT,5.07,18.107142857142858,1
2022-06-29,AAL,13.03,-5.17063492063492,1
2022-06-29,MSTR,17.97,-15.491379310344827,1
2022-06-29,FSLY,11.98,-22.185185185185183,1
2022-06-29,ALK,40.48,-35.50877192982456,1
2022-06-29,MGNI,9.44,-27.76470588235294,0
2022-06-29,RCL,36.02,-7.663829787234043,1
2022-06-29,DAL,29.64,-20.027027027027028,1
2022-06-29,ASTS,6.4,-8.767123287671234,1
2022-06-29,CCL,8.87,-5.509316770186334,1
2024-03-13,NEM,34.37,-10.67391304347826,1
2024-03-13,HRB,47.69,-35.857142857142854,1
2024-03-13,ALB,125.79,-23.914448669201523,0
2024-03-13,LEG,19.33,-8.866972477064218,0
2024-03-13,AIV,7.59,-7.093457943925233,1
2024-03-13,CORZ,3.32,-6.509803921568627,1
2024-03-13,ASTS,3.1,-8.857142857142858,1
2021-06-11,NCLH,32.23,-7.747596153846152,0
2021-06-11,AAL,23.53,-11.944162436548224,0
2021-06-11,VST,18.63,-4.425178147268408,0
2021-06-11,UAL,56.52,-13.174825174825177,0
2021-06-11,HIMS,12.21,-35.911764705882355,0
2021-06-11,RCL,90.09,-19.332618025751074,0
2021-06-11,DAL,46.5,-25.135135135135133,0
2021-06-11,FTI,10.13,12.353658536585368,0
2021-06-11,CCL,29.93,-16.3551912568306,0
2021-09-20,NCLH,25.11,-12.943298969072163,1
2021-09-20,ZETA,6.11,-3.3027027027027027,1
2021-09-20,MSTR,58.84,-19.166123778501632,1
2021-09-20,UAL,45.27,-33.78358208955224,1
2021-09-20,RCL,82.96,-15.682419659735348,1
2021-09-20,ASTS,11.55,-29.615384615384617,1
2021-09-20,FTI,6.67,-18.027027027027028,1
2021-09-20,CCL,23.24,-9.296,1
2024-08-13,LEG,12.45,-2.835990888382688,1
2024-08-13,FSLY,6.2,-19.375,1
2024-08-13,AIV,8.75,-20.348837209302324,0
2024-08-13,NNE,6.65,-39.11764705882353,1
2024-08-13,OKLO,7.42,-1.435203094777563,1
2024-08-13,CORZ,8.46,-1.8758314855875835,1
2019-12-16,DT,25.33,-16.031645569620252,1
2019-12-16,HRB,23.34,-24.56842105263158,0
2021-02-04,NCLH,24.4,-9.721115537848606,1
2021-02-04,AAL,17.4,-4.566929133858268,1
2021-02-04,HRB,18.65,-14.68503937007874,1
2021-02-04,MRO,7.81,-18.162790697674417,1
2021-02-04,UAL,42.41,-6.636932707355243,1
2021-02-04,ALK,54.48,-15.70028818443804,1
2021-02-04,AIV,4.82,-18.53846153846154,1
2021-02-04,HBI,15.77,-16.6,1
2021-02-04,LYV,75.02,-35.89473684210526,1
2021-02-04,RCL,70.84,-11.632183908045976,1
2021-02-04,DAL,40.93,-34.39495798319328,1
2021-02-04,BA,210.64,-14.378156996587029,1
2021-02-04,LUV,49.13,-31.902597402597404,1
2021-02-04,CCL,21.05,-7.334494773519164,1
2022-11-03,ZETA,8.58,-17.510204081632654,0
2022-11-03,HRB,39.03,-37.17142857142857,1
2022-11-03,FSLY,8.78,-16.884615384615383,1
2022-11-03,CELH,29.63,-37.0375,1
2022-11-03,MGNI,6.64,-36.888888888888886,1
2022-11-03,U,26.31,-31.32142857142857,1
2022-11-03,ASTS,6.21,-10.35,1
2022-11-03,BA,156.75,-28.24324324324325,1
2022-03-09,NCLH,17.31,-4.316708229426434,1
2022-03-09,ZETA,10.72,-22.808510638297875,1
2022-03-09,HRB,24.68,-22.436363636363637,1
2022-03-09,FSLY,15.61,-31.857142857142858,1
2022-03-09,HIMS,4.72,-31.466666666666665,1
2022-03-09,TMDX,18.4,-39.99999999999999,1
2022-03-09,RCL,68.06,-12.76923076923077,1
2022-03-09,IONQ,12.5,-32.05128205128205,1
2022-03-09,BA,178.56,-25.43589743589744,0
2022-03-09,FTI,7.46,-21.31428571428572,1
2022-03-09,NRG,37.9,-21.65714285714285,1
2022-03-09,CCL,17.27,-10.403614457831326,1
2023-12-29,LNC,26.97,5.583850931677018,0
2023-12-29,ZETA,8.82,-32.666666666666664,1
2023-12-29,GTLB,62.96,-34.21739130434783,1
2023-12-29,ASTS,6.03,-10.767857142857142,0
2023-03-08,ZETA,10.92,-30.333333333333336,0
2023-03-08,HRB,37.17,-25.993006993007,0
2023-03-08,MU,56.89,-26.708920187793428,1
2023-03-08,MSTR,23.27,-10.625570776255708,1
2023-03-08,MGNI,9.96,-36.88888888888889,1
2023-03-08,ASTS,6.9,-16.82926829268293,0
2023-03-08,NRG,33.93,-7.113207547169812,0
2021-03-10,NCLH,29.54,-11.768924302788845,0
2021-03-10,AAL,21.75,-5.708661417322834,1
2021-03-10,HRB,20.6,-16.22047244094488,1
2021-03-10,MRO,12.22,-28.41860465116279,0
2021-03-10,UAL,53.92,-8.438184663536777,1
2021-03-10,ALK,66.39,-19.13256484149856,1
2021-03-10,AIV,5.0,-19.23076923076923,1
2021-03-10,HBI,19.86,-20.905263157894737,1
2021-03-10,RCL,87.32,-14.338259441707716,0
2021-03-10,ASTS,11.94,-39.8,1
2021-03-10,BA,245.34,-16.746757679180888,0
2021-03-10,LUV,58.51,-37.993506493506494,0
2021-03-10,CCL,26.7,-14.833333333333332,1
2021-06-23,NCLH,31.0,-7.451923076923077,0
2021-06-23,AAL,22.2,-11.269035532994923,0
2021-06-23,UAL,55.12,-12.848484848484848,0
2021-06-23,HIMS,11.12,-32.705882352941174,0
2021-06-23,RCL,86.16,-18.48927038626609,0
2021-06-23,DAL,45.27,-24.47027027027027,0
2021-06-23,FTI,9.23,11.256097560975611,0
2021-06-23,CCL,28.15,-15.382513661202184,0
2021-09-17,NCLH,25.59,-13.190721649484535,1
2021-09-17,ZETA,6.31,-3.4108108108108106,1
2021-09-17,MSTR,61.43,-20.009771986970684,1
2021-09-17,UAL,44.54,-33.23880597014925,1
2021-09-17,RCL,83.79,-15.839319470699436,1
2021-09-17,ASTS,12.95,-33.205128205128204,0
2021-09-17,FTI,7.05,-19.054054054054053,1
2021-09-17,CCL,23.55,-9.42,1
2024-08-23,LEG,12.65,-2.8815489749430525,1
2024-08-23,FSLY,6.38,-19.9375,1
2024-08-23,AIV,8.91,-20.72093023255814,0
2024-08-23,OKLO,7.05,-1.3636363636363635,1
2024-08-23,CORZ,10.76,-2.385809312638581,1
2021-01-14,NCLH,26.42,-10.52589641434263,1
2021-01-14,AAL,16.44,-4.31496062992126,1
2021-01-14,HRB,16.12,-13.661016949152543,1
2021-01-14,MRO,8.67,-20.162790697674417,1
2021-01-14,UAL,46.29,-7.244131455399061,1
2021-01-14,ALK,55.42,-15.971181556195964,1
