date,symbol,price,pe_ratio,to_buy,sma_10d,sma_100d,sma_50d,std_10d,sma_10d_1weeks_ago,sma_10d_1months_ago,sma_10d_2months_ago,sma_10d_3months_ago,sma_10d_4months_ago,sma_10d_5months_ago,sma_10d_6months_ago,sma_10d_7months_ago,sma_10d_11months_ago,month,RnD_expenses,revenues,GP,netIncome,dividendsPaid,sector,ebitda,income_lag_days,marketCap,total_debt,balance_lag_days,other_expenses,cashcasheq,netDebt,curr_est_eps,curr_est_rev,future_est_rev,EV,max_in_4M,max4M_lag,min_in_4M,min4M_lag,max_minus_min,var_price_to_minmax,maxPercen_4M,max_in_1M,max1M_lag,min_in_1M,min1M_lag,max_minus_min1M,var_price_to_minmax1M,maxPercen_1M,max_in_2W,max2W_lag,min_in_2W,min2W_lag,max_minus_min2W,var_price_to_minmax2W,maxPercen_2W,max_in_8M,max8M_lag,dist_max8M_4M,min_in_8M,min8M_lag,dist_min8M_4M,max_minus_min8M,var_price_minmax8M,maxPercen_8M,ebitdaMargin,Spread1Mby8M,Spread4Mby8M,Spread1Mby4M,debtToPrice,markRevRatio,eps_growth,pe,peg,PS_to_PEG,netDebtToPrice,dividend_payout_ratio,EVEbitdaRatio,EVGP,EVRevenues,fwdPriceTosale,fwdPriceTosale_diff,var_sma50D,var_sma100D,var_sma10D,var_sma10D_50D,var_sma50D_100D,var_sma10D_100D,relative_std,deriv_1w,deriv_1m,deriv_2m,deriv_3m,deriv_4m,deriv_5m,deriv_6m,deriv_max4M,deriv_min4M,deriv_max8M,deriv_min8M,deriv_1w1m_growth,deriv_1m2m_growth,deriv_3m4m_growth,1W_return,price_to_SMA10d_1W,price_to_SMA10d_5M,1M_return,2M_return,3M_return,4M_return,5M_return,6M_return,7M_return,1y_return,1M_1W_growth,2M_1W_growth,1M1W_2M1W_growth,2M_1M_growth,3M_2M_growth,4M_3M_growth,1Y_6M_growth,price_to_sma_10d_ratio,price_to_sma_50d_ratio,price_to_sma_100d_ratio,sma_10d_to_sma_50d_ratio,sma_10d_to_sma_100d_ratio,sma_50d_to_sma_100d_ratio,smas_above_count,price_above_all_sma,price_below_all_sma,combined_valuation_score,market_cap_quintile,return_to_pe,sma10_yoy_growth
2023-02-10,CCL,11.16,-8.79,0,11.53,9.22,9.74,0.5,11.06,8.55,9.47,8.98,7.74,9.75,9.56,9.45,18.11,2,0,3839000000,174000000,-1598000000,0,consumer cyclical,-541000000,72,14061600000.0,35881000000,72,568000000,4029000000,31852000000,-0.88,3931120961.0,4318393950.0,45913600000.0,12.19,3,6.64,122,5.55,0.81,0.09,12.19,3,9.86,30,2.33,0.56,0.09,12.19,3,10.64,11,1.55,0.34,0.09,12.19,3,0,6.38,123,1,5.81,0.82,0.09,-0.14,0.4,0.96,0.42,2.55,3.66,-0.32,-12.64,39.83,10.87,2.27,-0.0,-84.87,263.87,11.96,3.26,-0.41,0.15,0.21,-0.03,0.18,0.06,0.25,0.04,0.4,2.61,0.84,0.73,0.86,0.28,0.27,-0.34,0.04,-0.34,0.04,-0.85,2.09,-0.15,0.01,1.01,1.14,0.31,0.18,0.24,0.44,0.14,0.17,0.18,-0.38,0.29,0.17,0.75,-0.1,0.05,0.16,-0.47,-0.03,0.15,0.21,0.18,0.25,0.06,2,0,0,51.55,4,-0.02,-36.33
2021-11-05,HRB,25.24,-29.69,0,23.84,24.71,24.95,0.84,24.18,25.4,25.72,24.61,23.87,24.85,22.35,21.09,18.54,11,0,192624000,53031000,-151601000,-48996000,consumer cyclical,-138773000,36,4350217761.0,2406875000,36,284000,891739000,1515136000,-1.03,168718090.0,148900162.0,5865353761.0,26.27,58,22.76,3,3.51,0.71,0.04,25.41,29,22.76,3,2.65,0.94,0.01,25.24,0,22.76,3,2.48,1.0,0.0,26.27,58,0,19.76,241,238,6.51,0.84,0.04,-0.72,0.41,0.54,0.75,0.55,22.58,0.14,-24.57,-177.97,-7.88,0.35,0.32,-42.27,110.6,30.45,29.22,6.63,0.01,0.02,0.06,-0.04,0.01,-0.04,0.03,4.24,-0.16,-0.24,0.21,0.34,0.08,0.48,-0.02,0.83,-0.02,0.02,-27.5,-0.33,-0.39,0.04,1.04,1.02,-0.01,-0.02,0.03,0.06,0.02,0.13,0.2,0.36,-0.05,-0.06,-0.2,-0.01,0.05,0.03,0.21,0.06,0.01,0.02,-0.04,-0.04,0.01,3,1,0,-33.55,3,-0.0,28.59
2021-11-05,CCL,24.79,-9.92,0,22.65,23.73,23.65,0.89,22.22,25.37,23.69,22.16,27.12,29.52,27.36,26.34,20.56,11,0,546000000,-1070000000,-2836000000,-3025000000,consumer cyclical,-1845000000,66,28062280000.0,32644000000,66,-11000000,7151000000,25493000000,-1.53,670376687.0,1408437136.0,53555280000.0,26.38,39,19.72,109,6.66,0.76,0.06,24.9,30,21.64,9,3.26,0.97,0.0,24.79,0,21.64,9,3.15,1.0,0.0,31.31,156,117,19.72,109,0,11.59,0.44,0.26,-3.38,0.28,0.57,0.49,1.16,51.4,-0.06,-16.21,291.96,5.68,0.91,1.07,-29.03,-50.05,98.09,19.92,-31.47,0.05,0.04,0.09,-0.04,-0.0,-0.05,0.04,10.28,-0.58,0.55,0.88,-0.58,-0.95,-0.43,-0.04,0.05,-0.04,0.05,-18.72,-2.05,-2.51,0.12,1.12,0.84,-0.02,0.05,0.12,-0.09,-0.16,-0.09,-0.06,0.21,-0.12,-0.06,1.0,0.07,0.07,-0.18,0.33,0.09,0.05,0.04,-0.04,-0.05,-0.0,3,1,0,49.17,5,-0.01,10.17
2021-05-05,AAL,21.57,-10.95,1,21.46,19.55,22.45,0.54,21.38,23.26,21.12,16.84,15.75,14.66,11.41,12.43,12.38,5,0,4008000000,-2156000000,-1250000000,0,industrials,-1466000000,35,13893733110.0,46324000000,35,109000000,277000000,46047000000,-4.3,4043173416.0,7320468778.0,59940733110.0,25.17,51,15.0,114,10.17,0.65,0.17,24.06,29,20.07,13,3.99,0.38,0.12,22.04,9,20.07,13,1.97,0.76,0.02,25.17,51,0,10.95,189,75,14.22,0.75,0.17,-0.37,0.28,0.72,0.39,3.33,3.47,-0.53,-5.01,9.47,2.73,3.31,-0.0,-40.89,-27.8,14.96,1.9,-1.57,-0.04,0.1,0.01,-0.04,0.15,0.1,0.03,0.76,-1.69,0.22,1.58,1.46,1.38,1.69,-0.07,0.06,-0.07,0.06,-1.45,-8.51,0.08,0.01,1.01,1.47,-0.07,0.02,0.28,0.37,0.47,0.89,0.74,0.74,-0.08,0.01,-7.57,0.1,0.25,0.07,-0.08,0.01,-0.04,0.1,-0.04,0.1,0.15,2,0,0,-16.06,4,-0.06,73.34
2021-05-05,UAL,53.27,-12.42,1,53.36,49.84,55.55,0.92,53.41,56.85,52.34,41.24,43.5,45.3,34.4,34.67,31.71,5,0,3221000000,-1799000000,-1357000000,0,industrials,-792000000,35,17238172000.0,33659000000,35,-19000000,12666000000,20993000000,-7.08,3259215365.0,5350921492.0,38231172000.0,62.45,49,39.94,93,22.52,0.59,0.17,59.57,28,50.3,15,9.27,0.32,0.12,54.46,2,51.03,13,3.43,0.65,0.02,62.45,49,0,32.6,189,96,29.85,0.69,0.17,-0.25,0.31,0.75,0.41,1.95,5.35,-0.44,-7.52,17.07,3.19,1.22,-0.0,-48.27,-21.25,11.87,3.22,-2.13,-0.04,0.07,-0.0,-0.04,0.11,0.07,0.02,-0.56,-3.58,0.46,4.01,2.44,1.59,3.15,-0.19,0.14,-0.19,0.11,-0.84,-8.7,0.64,-0.0,1.0,1.18,-0.06,0.02,0.29,0.22,0.18,0.55,0.54,0.68,-0.06,0.02,-3.96,0.09,0.27,-0.05,0.08,-0.0,-0.04,0.07,-0.04,0.07,0.11,1,0,0,-14.99,4,-0.04,68.27
2021-05-05,HIMS,11.48,-33.76,1,11.8,15.16,13.33,0.45,11.64,13.25,15.49,18.68,14.65,10.49,10.13,10.95,9.97,5,0,52314000,40247000,-51404000,0,consumer defensive,-48015000,35,2203270495.0,0,35,-2905000,88169000,-88169000,-0.11,48713985.0,56488550.0,2115101495.0,24.46,86,9.89,15,14.57,0.11,1.13,13.71,29,9.89,15,3.82,0.42,0.19,12.38,5,10.99,13,1.39,0.35,0.08,24.46,86,0,9.89,15,0,14.57,0.11,1.13,-0.92,0.26,1.0,0.26,0.0,42.12,-0.23,-106.05,456.41,10.84,-0.04,-0.0,-44.05,52.55,40.43,39.0,-3.11,-0.14,-0.24,-0.03,-0.11,-0.12,-0.22,0.04,-0.64,-1.77,-2.0,-2.4,-0.79,0.2,0.22,-0.15,0.11,-0.15,0.11,-0.64,-0.12,2.03,-0.01,0.99,1.09,-0.13,-0.26,-0.39,-0.22,0.09,0.13,0.05,0.15,-0.12,-0.25,-0.51,-0.14,-0.17,0.28,0.02,-0.03,-0.14,-0.24,-0.11,-0.22,-0.12,0,0,1,89.71,2,0.0,18.36
2021-05-05,DAL,45.2,-24.43,0,45.96,44.43,47.74,0.79,45.96,47.75,47.97,39.33,39.83,40.61,31.12,30.59,27.31,5,0,4150000000,-2196000000,-1177000000,0,industrials,-662000000,35,28792400000.0,35265000000,35,36000000,8460000000,26805000000,-3.13,3941825948.0,6216183073.0,55597400000.0,51.65,29,37.82,93,13.83,0.53,0.14,51.65,29,44.45,15,7.2,0.1,0.14,46.92,5,44.65,13,2.27,0.24,0.04,51.65,29,0,29.01,223,130,22.64,0.72,0.14,-0.16,0.32,0.61,0.52,1.22,6.94,-0.56,-14.44,25.82,3.72,0.93,-0.0,-83.98,-25.32,13.4,4.63,-2.31,-0.05,0.02,-0.02,-0.04,0.07,0.03,0.02,-3.04,-2.55,-1.38,1.96,1.34,0.92,2.35,-0.22,0.08,-0.22,0.07,0.19,0.84,0.46,-0.02,0.98,1.11,-0.05,-0.06,0.15,0.13,0.11,0.45,0.48,0.66,-0.04,-0.04,-0.11,-0.0,0.22,-0.01,0.14,-0.02,-0.05,0.02,-0.04,0.03,0.07,1,0,0,-24.48,5,-0.01,68.29
2021-05-05,FTI,8.16,9.95,1,7.49,8.19,7.89,0.41,7.21,7.75,8.22,8.92,7.79,7.4,4.79,5.22,6.62,5,16500000,1632000000,1200000,368200000,0,energy,121900000,35,3655261530.0,2531100000,35,43300000,752800000,1778300000,-0.07,1522695002.0,1611978214.0,5433561530.0,10.5,113,6.93,13,3.57,0.34,0.29,8.16,0,6.93,13,1.23,1.0,0.0,8.16,0,6.93,13,1.23,1.0,0.0,10.5,113,0,4.37,189,176,6.13,0.62,0.29,0.07,0.2,0.58,0.34,0.69,2.24,-0.84,-111.68,133.71,59.7,0.49,0.0,44.57,4527.97,3.33,2.27,0.03,0.03,-0.0,0.09,-0.05,-0.04,-0.09,0.05,3.8,0.41,-0.03,-0.25,0.09,0.15,0.56,-0.02,0.09,-0.02,0.02,8.27,-14.67,-3.74,0.13,1.13,1.1,0.05,-0.01,-0.09,0.05,0.1,0.7,0.56,0.23,-0.07,-0.12,-0.43,-0.06,-0.08,0.15,-0.28,0.09,0.03,-0.0,-0.05,-0.09,-0.04,2,0,0,1148.64,2,0.0,13.14
2024-03-05,ALB,109.4,-20.8,1,126.28,129.61,126.23,9.79,118.9,118.06,145.0,123.03,131.02,163.64,194.62,206.99,216.31,3,22753000,2356165000,-690683000,-617680000,-46937000,basic materials,-740691000,65,12849139400.0,4311027000,65,-36699000,889900000,3421127000,0.98,2177207537.0,1294372590.0,16270266400.0,152.39,70,108.73,29,43.66,0.02,0.39,142.8,4,109.4,0,33.4,0.0,0.31,142.8,4,109.4,0,33.4,0.0,0.31,243.44,237,167,108.73,29,0,134.71,0.0,1.23,-0.31,0.25,0.32,0.77,0.34,5.45,-0.74,111.22,-149.67,-27.44,0.27,0.08,-21.97,-23.56,6.91,9.93,4.47,-0.13,-0.16,-0.13,0.0,-0.03,-0.03,0.09,-38.0,-8.66,-17.8,-4.54,-5.41,-10.85,-14.2,-0.61,0.02,-0.57,0.02,3.39,-0.51,-0.16,-0.08,0.92,0.67,-0.07,-0.25,-0.11,-0.17,-0.33,-0.44,-0.47,-0.49,0.01,-0.18,-1.04,-0.19,0.18,-0.06,-0.1,-0.13,-0.13,-0.16,0.0,-0.03,-0.03,0,0,1,-20.99,4,-0.0,-41.62
2024-03-05,LEG,20.56,-9.43,0,20.55,23.71,23.15,0.14,20.25,23.53,26.12,23.4,23.5,24.83,27.86,29.81,31.05,3,0,1115100000,182400000,-297500000,-61300000,consumer cyclical,-321999999,65,2812608000.0,2195400000,65,100000,365500000,1829900000,0.27,1106059250.0,1111962750.0,4642508000.0,27.05,82,19.8,18,7.25,0.1,0.32,23.28,26,19.8,18,3.48,0.22,0.13,20.84,1,20.35,8,0.49,0.43,0.01,30.55,217,135,19.8,18,0,10.75,0.07,0.49,-0.29,0.32,0.67,0.48,0.78,2.52,-0.11,76.15,-685.33,-271.71,0.65,0.21,-14.42,25.45,4.16,2.53,0.01,-0.11,-0.13,0.0,-0.11,-0.02,-0.13,0.01,1.24,-2.97,-2.78,-0.95,-0.74,-0.85,-1.22,-0.08,0.04,-0.05,0.04,-1.42,0.07,0.29,0.02,1.02,0.83,-0.13,-0.21,-0.12,-0.13,-0.17,-0.26,-0.31,-0.34,-0.14,-0.22,-0.38,-0.1,0.12,-0.0,-0.1,0.0,-0.11,-0.13,-0.11,-0.13,-0.02,1,0,0,-149.54,2,-0.0,-33.82
2024-07-05,LEG,10.89,-2.48,1,11.29,15.88,12.49,0.45,11.43,11.24,16.78,18.7,20.55,23.53,26.12,23.4,29.81,7,0,1129200000,184500000,-602200000,-61700000,consumer cyclical,-579100000,5,1489752000.0,2208900000,5,2800000,307000000,1901900000,0.29,1131675000.0,1103550000.0,3391652000.0,20.72,121,10.32,38,10.4,0.05,0.9,12.45,25,10.68,8,1.77,0.12,0.14,12.04,11,10.68,8,1.36,0.15,0.11,27.05,204,83,10.32,38,0,16.73,0.03,1.48,-0.51,0.11,0.62,0.17,1.48,1.32,0.12,37.88,327.52,248.25,1.28,0.1,-5.86,18.38,3.0,1.35,0.03,-0.13,-0.31,-0.04,-0.1,-0.21,-0.29,0.04,-2.16,-0.35,-2.94,-2.6,-2.42,-2.53,-2.54,-0.08,0.02,-0.08,0.02,5.17,-0.88,0.08,-0.05,0.95,0.46,-0.03,-0.35,-0.42,-0.47,-0.54,-0.58,-0.53,-0.63,0.02,-0.32,-1.05,-0.33,-0.1,-0.09,-0.12,-0.04,-0.13,-0.31,-0.1,-0.29,-0.21,0,0,1,94.48,1,-0.01,-62.13
2024-07-05,AIV,8.22,-19.12,1,8.16,7.93,8.1,0.16,8.04,7.98,8.05,7.97,7.48,7.59,7.82,6.94,8.45,7,0,51148000,29038000,-60526000,0,real estate,-2393000,5,1155682680.0,1340061000,5,-1286000,109398000,1230663000,-0.1,51200000.0,52580000.0,2386345680.0,8.45,3,7.41,113,1.04,0.78,0.03,8.45,3,7.97,15,0.48,0.52,0.03,8.45,3,7.97,9,0.48,0.52,0.03,8.45,3,0,6.15,242,129,2.3,0.9,0.03,-0.05,0.21,0.45,0.46,1.16,22.59,0.1,-82.2,-822.0,-36.38,1.06,-0.0,-997.22,82.18,46.66,21.98,-0.62,0.01,0.04,0.01,0.01,0.02,0.03,0.02,0.72,0.24,0.08,0.08,0.19,0.13,0.07,-0.08,0.01,-0.08,0.01,2.0,1.82,-0.55,0.02,1.02,1.08,0.03,0.02,0.03,0.1,0.08,0.05,0.18,-0.03,0.01,-0.0,-7.05,-0.01,0.01,0.07,-0.07,0.01,0.01,0.04,0.01,0.03,0.02,3,1,0,-454.81,1,-0.0,-3.43
2023-03-09,ZETA,10.58,-29.39,0,10.72,8.8,9.31,0.25,9.95,9.42,8.22,8.46,8.23,6.83,6.92,6.03,12.47,3,17231000,175140000,109161000,-51753000,0,technology,-37153000,68,2028366080.0,183953000,68,12430000,121110000,62843000,-0.38,160389127.0,150253463.0,2091209080.0,11.02,6,7.88,71,3.14,0.86,0.04,11.02,6,8.73,27,2.29,0.81,0.04,11.02,6,10.19,8,0.83,0.47,0.04,11.02,6,0,4.4,238,167,6.62,0.93,0.04,-0.21,0.35,0.47,0.73,0.09,11.58,-0.22,-27.53,123.43,10.66,0.03,-0.0,-56.29,19.16,11.94,13.5,1.92,0.14,0.2,-0.01,0.15,0.06,0.22,0.02,2.52,1.16,1.18,0.71,0.59,0.75,0.61,-0.07,0.04,-0.07,0.03,1.17,-0.02,0.2,0.06,1.06,1.55,0.12,0.29,0.25,0.29,0.55,0.53,0.75,-0.15,0.06,0.21,-0.73,0.15,-0.03,0.03,-0.45,-0.01,0.14,0.2,0.15,0.22,0.06,2,0,0,14.69,2,-0.01,-14.03
2023-03-09,HRB,36.23,-25.34,0,36.56,39.43,37.71,0.43,37.49,38.94,36.61,42.45,40.33,41.64,45.11,39.69,26.22,3,0,166405000,-14606000,-220863000,-46100000,consumer cyclical,-246295000,68,5517257942.0,2457689000,68,152282000,264455000,2193234000,-1.48,148888333.0,2101277666.0,7710491942.0,43.71,99,35.07,65,8.64,0.13,0.21,39.75,24,35.94,3,3.81,0.08,0.1,37.17,1,35.94,3,1.23,0.24,0.03,48.44,203,104,35.07,65,0,13.37,0.09,0.34,-1.48,0.28,0.65,0.44,0.45,33.16,-4.01,-24.44,6.1,0.18,0.4,0.21,-31.31,-527.9,46.34,2.63,-30.53,-0.04,-0.08,-0.01,-0.03,-0.04,-0.07,0.01,-5.04,-2.71,-0.19,-2.07,-1.03,-1.08,-1.48,-0.08,0.02,-0.06,0.02,0.86,13.26,1.02,-0.03,0.97,0.87,-0.07,-0.01,-0.15,-0.1,-0.13,-0.2,-0.09,0.38,-0.04,0.02,-2.55,0.06,-0.14,0.05,0.72,-0.01,-0.04,-0.08,-0.03,-0.07,-0.04,0,0,1,-144.39,3,0.01,39.44
2023-03-09,MU,55.6,-26.1,1,56.93,56.67,57.99,0.86,58.01,61.66,52.24,55.03,54.83,51.85,56.42,62.3,76.66,3,788000000,3693000000,-1206000000,-2325000000,-126000000,technology,-240000000,7,60826400000.0,12884000000,7,-8000000,9798000000,3086000000,-0.67,3714225777.0,3649706046.0,63912400000.0,63.87,41,49.12,71,14.75,0.44,0.15,62.07,23,55.56,2,6.51,0.01,0.12,58.18,13,55.56,2,2.62,0.02,0.05,65.04,209,168,48.88,164,93,16.16,0.42,0.17,-0.06,0.4,0.91,0.44,0.21,16.47,1.41,-83.33,-58.95,-3.58,0.05,0.05,-266.3,-53.0,17.31,16.67,0.2,-0.04,-0.02,-0.02,-0.02,0.02,0.0,0.02,-9.64,-6.06,1.68,0.19,0.19,0.75,-0.14,-0.2,0.09,-0.05,0.04,0.59,-4.61,-0.01,-0.04,0.96,1.07,-0.1,0.06,0.01,0.01,0.07,-0.01,-0.11,-0.27,-0.06,0.11,-1.54,0.18,-0.05,0.0,-0.26,-0.02,-0.04,-0.02,-0.02,0.0,0.02,0,0,1,-115.39,5,-0.0,-25.74
2023-03-09,MSTR,21.08,-9.63,1,24.47,21.93,23.34,1.55,26.7,26.92,15.29,19.53,24.98,22.28,23.24,29.7,48.68,3,31617000,132554000,105831000,-249669000,0,technology,-189037000,68,2494607200.0,2446358000,68,-5829000,43835000,2402523000,0.0,131005000.0,119050000.0,4897130200.0,29.84,22,13.66,70,16.18,0.46,0.42,29.84,22,21.08,0,8.76,0.0,0.42,26.23,9,21.08,0,5.15,0.0,0.24,35.28,209,187,13.66,70,0,21.62,0.34,0.67,-1.43,0.41,0.75,0.54,0.98,18.82,-17.0,10540.0,-620.0,-32.94,0.96,-0.0,-25.91,46.27,36.94,20.95,2.13,-0.1,-0.04,-0.14,0.05,0.06,0.12,0.07,-22.48,-5.84,2.89,0.52,-0.98,-0.24,-0.36,-0.4,0.11,-0.07,0.11,2.85,-3.02,-1.53,-0.21,0.79,0.95,-0.22,0.38,0.08,-0.16,-0.05,-0.09,-0.29,-0.57,-0.01,0.75,-1.01,0.76,-0.22,-0.22,-0.52,-0.14,-0.1,-0.04,0.05,0.12,0.06,0,0,1,2485.09,2,0.0,-49.73
2023-03-09,ASTS,6.4,-15.61,0,6.39,5.77,5.57,0.38,6.14,5.73,4.37,5.38,6.71,7.22,11.24,7.3,10.4,3,30655000,2393000,-13611000,-25089000,0,technology,-41353000,68,975025659.0,12526000,68,1254000,238588000,-226062000,-1.03,4559854.0,3675000.0,748963659.0,8.83,118,3.65,72,5.18,0.53,0.38,6.98,3,5.87,27,1.11,0.48,0.09,6.98,3,5.88,7,1.1,0.47,0.09,13.93,205,87,3.65,72,0,10.28,0.27,1.18,-17.28,0.11,0.5,0.21,0.01,407.45,-0.8,-6.21,7.81,0.02,-0.23,-0.0,-18.11,-55.03,312.98,265.31,-142.14,0.15,0.11,0.0,0.15,-0.03,0.11,0.06,1.04,0.67,1.02,0.34,-0.08,-0.16,-0.81,-0.02,0.04,-0.04,0.04,0.55,-0.34,-5.39,0.04,1.04,0.89,0.12,0.46,0.19,-0.05,-0.11,-0.43,-0.12,-0.38,0.07,0.41,-0.82,0.31,-0.19,-0.2,0.08,0.0,0.15,0.11,0.15,0.11,-0.03,3,1,0,-17.89,1,-0.03,-38.56
2023-03-09,NRG,33.01,-6.92,0,33.44,36.63,33.33,0.58,33.42,34.44,32.08,38.23,44.03,40.05,41.63,37.87,38.36,3,0,7855000000,-972000000,-1095000000,-80000000,utilities,-1056000000,68,7592300000.0,8302000000,68,57000000,430000000,7872000000,1.2,3090714014.0,2648545378.0,15464300000.0,45.4,118,31.03,49,14.37,0.14,0.38,35.83,22,32.75,7,3.08,0.08,0.09,34.38,3,32.75,7,1.63,0.16,0.04,45.4,118,0,31.03,49,0,14.37,0.14,0.38,-0.13,0.21,1.0,0.21,1.09,0.97,0.24,27.62,113.83,117.77,1.04,0.07,-14.64,-15.91,1.97,2.87,1.9,-0.01,-0.1,-0.01,0.0,-0.09,-0.09,0.02,-1.64,-1.43,0.46,-1.74,-2.76,-1.41,-1.44,-0.11,0.04,-0.11,0.04,0.15,-4.08,-0.37,-0.01,0.99,0.82,-0.04,0.03,-0.14,-0.25,-0.18,-0.21,-0.13,-0.14,-0.03,0.04,-1.71,0.07,-0.16,-0.13,0.09,-0.01,-0.01,-0.1,0.0,-0.09,-0.09,0,0,1,27.72,3,-0.0,-12.83
2023-03-01,ZETA,10.19,-28.31,0,9.93,8.57,9.03,0.66,9.46,8.96,8.3,8.46,7.89,6.42,6.6,5.26,11.37,3,17231000,175140000,109161000,-51753000,0,technology,-37153000,60,1953596442.0,183953000,60,12430000,121110000,62843000,-0.38,160389127.0,150253463.0,2016439442.0,10.92,2,7.88,63,3.04,0.76,0.07,10.92,2,8.73,19,2.19,0.67,0.07,10.92,2,9.06,6,1.86,0.61,0.07,10.92,2,0,4.4,230,167,6.52,0.89,0.07,-0.21,0.34,0.47,0.72,0.09,11.15,-0.22,-26.52,118.88,10.66,0.03,-0.0,-54.27,18.47,11.51,13.0,1.85,0.13,0.19,0.03,0.1,0.05,0.16,0.06,2.92,1.23,0.94,0.58,0.57,0.75,0.6,-0.37,0.04,-0.37,0.03,1.37,0.3,0.0,0.08,1.08,1.59,0.14,0.23,0.2,0.29,0.59,0.54,0.94,-0.1,0.06,0.14,-0.6,0.08,-0.02,0.07,-0.42,0.03,0.13,0.19,0.1,0.16,0.05,3,1,0,14.14,2,-0.01,-12.66
2023-03-01,HRB,36.54,-25.55,0,37.82,39.57,38.09,1.06,38.84,38.32,38.5,42.95,41.07,43.99,46.14,38.73,26.04,3,0,166405000,-14606000,-220863000,-46100000,consumer cyclical,-246295000,60,5564466056.0,2457689000,60,152282000,264455000,2193234000,-1.48,148888333.0,2101277666.0,7757700056.0,43.71,91,35.07,57,8.64,0.17,0.2,39.75,16,36.54,0,3.21,0.0,0.09,39.33,13,36.54,0,2.79,0.0,0.08,48.44,195,104,35.07,57,0,13.37,0.11,0.33,-1.48,0.24,0.65,0.37,0.44,33.44,-4.01,-24.65,6.15,0.18,0.39,0.21,-31.5,-531.13,46.62,2.65,-30.79,-0.04,-0.08,-0.03,-0.01,-0.04,-0.04,0.03,-9.2,-1.78,-0.98,-2.14,-1.13,-1.49,-1.6,-0.08,0.03,-0.06,0.03,4.17,0.82,0.89,-0.06,0.94,0.83,-0.05,-0.05,-0.15,-0.11,-0.17,-0.21,-0.06,0.4,0.01,0.01,0.54,-0.0,-0.1,0.05,0.77,-0.03,-0.04,-0.08,-0.01,-0.04,-0.04,0,0,1,-145.28,3,0.01,45.24
2023-03-01,MSTR,25.79,-11.78,1,27.16,21.85,22.53,1.45,27.04,24.74,15.75,17.83,25.34,20.33,25.51,27.31,48.11,3,31617000,132554000,105831000,-249669000,0,technology,-189037000,60,3051988600.0,2446358000,60,-5829000,43835000,2402523000,0.0,131005000.0,119050000.0,5454511600.0,29.84,14,13.66,62,16.18,0.75,0.16,29.84,14,24.34,19,5.5,0.26,0.16,29.41,12,25.58,5,3.83,0.05,0.14,35.28,201,187,13.66,62,0,21.62,0.56,0.37,-1.43,0.25,0.75,0.34,0.8,23.02,-17.0,12895.0,-758.53,-32.94,0.79,-0.0,-28.85,51.54,41.15,25.64,2.61,0.14,0.18,-0.05,0.21,0.03,0.24,0.06,-5.0,1.05,5.02,2.65,0.11,1.09,0.05,-0.29,0.2,-0.05,0.2,-5.76,-0.79,22.59,-0.05,0.95,1.27,0.04,0.64,0.45,0.02,0.27,0.01,-0.06,-0.46,0.09,0.72,-0.87,0.57,-0.12,-0.3,-0.47,-0.05,0.14,0.18,0.21,0.24,0.03,2,0,0,3039.79,2,0.0,-43.55
2023-03-01,FSLY,13.61,-35.82,1,14.49,9.74,10.63,0.84,13.19,10.29,8.18,8.91,8.38,8.76,9.51,11.51,17.51,3,37197000,119321000,62583000,-46653000,0,technology,4041000,60,1706938980.0,833538000,60,46000,143391000,690147000,-0.13,114985170.0,116081374.0,2397085980.0,16.06,13,7.45,63,8.61,0.72,0.18,16.06,13,9.87,19,6.19,0.6,0.18,16.06,13,13.61,0,2.45,0.0,0.18,16.06,13,0,7.44,138,75,8.62,0.72,0.18,0.03,0.72,1.0,0.72,0.49,14.31,-0.21,-106.83,516.12,36.08,0.4,-0.0,593.19,38.3,20.09,14.7,0.4,0.28,0.4,-0.06,0.36,0.09,0.49,0.06,1.68,3.32,2.72,1.57,1.31,0.97,0.68,-0.19,0.1,-0.19,0.04,-0.49,0.22,0.2,0.03,1.03,1.55,0.32,0.66,0.53,0.62,0.55,0.43,0.18,-0.22,0.28,0.61,-0.54,0.26,-0.08,0.06,-0.46,-0.06,0.28,0.4,0.36,0.49,0.09,2,0,0,260.2,2,-0.0,-17.25
2023-03-01,ASTS,5.99,-14.61,1,6.2,5.81,5.24,0.22,6.11,5.24,3.94,6.38,6.48,7.62,11.92,6.62,10.33,3,30655000,2393000,-13611000,-25089000,0,technology,-41353000,60,912563078.0,12526000,60,1254000,238588000,-226062000,-1.03,4559854.0,3675000.0,686501078.0,8.83,110,3.65,64,5.18,0.45,0.47,6.49,14,5.87,27,0.62,0.19,0.08,6.47,12,5.88,8,0.59,0.19,0.08,13.93,197,87,3.65,64,0,10.28,0.23,1.33,-17.28,0.06,0.5,0.12,0.01,381.35,-0.8,-5.82,7.31,0.02,-0.25,-0.0,-16.6,-50.44,286.88,248.32,-133.03,0.14,0.03,-0.03,0.18,-0.1,0.07,0.04,-0.48,0.75,1.03,-0.13,-0.12,-0.33,-0.99,-0.03,0.04,-0.04,0.04,-1.64,-0.27,0.06,-0.02,0.98,0.79,0.14,0.52,-0.06,-0.08,-0.21,-0.5,-0.1,-0.42,0.17,0.55,-0.7,0.33,-0.38,-0.02,0.15,-0.03,0.14,0.03,0.18,0.07,-0.1,2,0,0,-16.39,1,0.01,-39.98
