date,symbol,price,ratio,to_buy,sma_10d,sma_50w,sma_100d,sma_200d,other_expenses,ebitdaMargin,eps,costOfRevenue,revenues,revenues_lag_days,MarkRevRatio,cost_revenue_ratio
2019-12-18,TPR,25.94,0.41,1,25.73,29.61,25.34,28.3,-12700000,0.038,0.07,443400000,1357900000,81,5.272,0.33
2019-12-18,BBY,87.01,0.51,0,84.1,69.57,71.71,71.19,0,0.061,1.11,7403000000,9764000000,46,2.314,0.76
2019-12-18,IBM,128.38,0.66,1,127.9,131.28,131.37,132.17,110000000,0.201,1.89,9692000000,18027000000,79,6.323,0.54
2022-03-01,APA,37.29,0.51,1,32.99,24.02,29.07,24.6,76000000,0.391,1.06,1187000000,2299000000,60,5.612,0.52
2022-03-01,FOX,37.64,0.46,0,38.22,36.05,36.72,35.84,-46000000,0.059,-0.15,3760000000,4441000000,60,5.231,0.85
2022-03-01,WY,38.62,0.52,0,39.27,37.31,38.89,37.1,-5000000,0.329,0.56,1501000000,2206000000,60,13.086,0.68
2021-12-17,AIV,7.51,0.12,0,7.75,6.61,7.29,6.97,1785000,0.59,-0.03,18155000,42893000,78,26.153,0.42
2022-05-17,MOS,65.64,0.42,0,61.86,43.58,54.9,45.38,200000,0.32,3.23,2483200000,3922300000,47,6.016,0.63
2022-05-17,PNW,74.53,0.6,0,73.66,73.96,72.82,71.92,245428000,0.359,0.15,483611000,783531000,47,10.765,0.62
2022-05-17,RL,102.0,0.76,0,98.43,115.63,113.71,116.4,5100000,0.038,0.34,556600000,1522700000,45,4.696,0.37
2022-05-17,FANG,131.45,0.68,1,133.18,109.42,130.08,112.99,8000000,0.82,4.39,704000000,2408000000,47,9.639,0.29
2023-01-27,FOX,31.62,0.78,0,30.48,31.71,29.24,30.58,3631000000,0.13,0.58,3631000000,4605000000,27,3.83,0.79
2023-01-27,CTVA,63.83,0.72,0,62.6,59.2,62.46,60.09,166000000,0.052,-0.06,2510000000,3825000000,27,11.897,0.66
2023-01-27,CNC,75.25,0.64,0,76.03,84.04,81.25,83.98,352000000,0.018,-0.39,31714000000,35561000000,27,1.165,0.89
2023-01-27,BBY,85.18,0.79,0,83.84,80.25,74.86,77.0,0,0.058,1.23,8255000000,10587000000,90,1.777,0.78
2022-04-04,MRO,25.68,0.8,1,25.41,16.06,19.57,16.46,107000000,0.55,1.79,760000000,1761000000,4,10.252,0.43
2022-04-04,UNM,30.61,0.71,1,31.22,27.43,26.77,26.77,81900000,13.507,1.19,83300000,28800000,4,213.794,2.89
2022-04-04,MOS,67.0,0.43,1,67.08,40.12,45.55,39.9,200000,0.32,3.23,2483200000,3922300000,4,6.141,0.63
2022-04-04,DHI,76.66,0.69,0,78.32,91.65,92.38,91.54,9300000,0.234,4.07,5429900000,7999000000,4,3.362,0.68
2022-04-04,PNW,78.83,0.64,0,76.53,75.27,70.09,73.11,245428000,0.359,0.15,483611000,783531000,4,11.386,0.62
2022-04-04,LEN,82.31,0.59,0,83.81,99.51,99.3,100.1,-12709000,0.242,1.71,4996952000,6203516000,35,3.846,0.81
2021-12-07,AIV,7.81,0.12,0,7.64,6.56,7.21,6.85,1785000,0.59,-0.03,18155000,42893000,68,27.197,0.42
2024-03-04,FOX,26.57,0.32,1,27.24,29.35,28.16,29.29,-17000000,0.082,0.23,3490000000,4234000000,64,3.299,0.82
2024-03-04,CNC,78.32,0.48,0,79.25,70.03,74.43,70.49,4571000000,-0.005,0.08,31595000000,39460000000,64,1.062,0.8
2022-02-11,APA,34.14,0.47,1,33.97,23.19,27.84,23.94,76000000,0.391,1.06,1187000000,2299000000,42,5.138,0.52
2022-02-11,FOX,39.45,0.48,0,38.01,36.12,36.59,35.75,-46000000,0.059,-0.15,3760000000,4441000000,42,5.502,0.85
2022-02-11,WY,41.56,0.56,0,41.31,37.03,38.55,37.08,-5000000,0.329,0.56,1501000000,2206000000,42,14.083,0.68
2024-02-20,FOX,27.63,0.33,1,27.77,29.49,28.27,29.36,-17000000,0.082,0.23,3490000000,4234000000,51,3.418,0.82
2024-02-20,CNC,79.29,0.48,0,77.21,69.44,73.54,69.95,4571000000,-0.005,0.08,31595000000,39460000000,51,1.075,0.8
2022-01-28,FOX,36.71,0.45,0,35.93,35.87,36.19,35.7,-46000000,0.059,-0.15,3760000000,4441000000,28,5.084,0.85
2022-01-28,WY,39.65,0.54,0,38.87,36.76,37.93,36.96,-5000000,0.329,0.56,1501000000,2206000000,28,13.435,0.68
2022-01-28,FOXA,40.1,0.49,0,39.11,38.14,39.03,38.05,-46000000,0.059,-0.15,3760000000,4441000000,28,5.084,0.85
2019-11-08,CCJ,9.59,0.74,0,9.41,10.62,9.45,10.4,7168000,0.14,-0.03,305216000,303180000,39,12.52,1.01
2019-11-08,COTY,12.84,0.72,0,12.02,10.45,10.79,11.07,-2200000,0.13,0.07,738400000,1942800000,39,5.004,0.38
2019-11-08,TPR,27.23,0.43,0,26.41,30.64,26.52,29.65,-12700000,0.038,0.07,443400000,1357900000,41,5.535,0.33
2019-11-08,BBY,76.85,0.45,1,74.33,66.54,69.89,68.74,0,0.061,1.11,7403000000,9764000000,6,2.044,0.76
2019-11-08,EA,98.27,0.59,1,97.01,93.74,94.67,95.32,27000000,0.228,2.89,405000000,1348000000,39,21.287,0.3
2022-11-25,TPR,37.07,0.72,1,35.36,34.77,33.08,33.81,0,0.198,0.79,451900000,1506500000,55,5.888,0.3
2022-11-25,AIG,61.08,0.78,0,60.33,56.67,53.71,56.22,2093000000,0.357,3.59,2093000000,14042000000,56,3.241,0.15
2022-11-25,BBY,81.23,0.76,0,74.99,83.2,72.01,80.09,0,0.058,1.23,8255000000,10587000000,27,1.695,0.78
2022-11-25,ATO,119.16,0.8,0,114.24,111.32,111.3,112.47,426270000,0.349,0.51,190956000,722628000,56,23.386,0.26
2022-11-25,EA,129.5,0.77,0,129.55,128.02,126.4,126.88,43000000,0.291,1.08,462000000,1904000000,56,18.772,0.24
2023-07-11,NCLH,22.41,0.53,0,21.6,15.14,15.49,14.91,-8043000,0.217,0.2,1383610000,2205492000,11,4.322,0.63
2023-07-11,EVRG,58.93,0.55,0,58.62,61.72,60.07,60.47,-18400000,0.445,0.78,647800000,1354200000,11,10.013,0.48
2023-07-11,HAS,64.81,0.56,0,64.12,62.94,56.87,59.87,7300000,0.06,-1.69,472100000,1210000000,9,7.434,0.39
2023-07-11,PNW,82.17,0.36,0,81.67,75.74,78.7,75.13,6095000,0.36,0.94,684992000,1121703000,11,8.312,0.61
2019-12-06,COTY,11.87,0.66,0,11.6,10.8,10.76,11.33,-2200000,0.13,0.07,738400000,1942800000,67,4.626,0.38
2019-12-06,BBY,82.05,0.48,0,78.87,68.2,71.03,70.43,0,0.061,1.11,7403000000,9764000000,34,2.182,0.76
2022-07-08,UA,7.96,0.6,1,7.93,15.93,12.28,15.4,-14241000,0.051,0.02,718860000,1349057000,8,3.021,0.53
2022-07-08,FOX,30.63,0.8,0,30.42,35.1,34.14,35.37,1814000000,0.208,0.55,1814000000,3033000000,8,6.028,0.6
2022-07-08,VFC,45.83,0.74,0,45.62,63.76,52.09,61.64,-94714000,0.058,-0.14,1042982000,2261595000,6,7.742,0.46
2022-07-08,EVRG,64.4,0.61,0,64.89,65.98,66.34,65.65,-17000000,0.392,0.85,778600000,1446500000,8,10.235,0.54
2022-09-15,UA,7.42,0.56,1,7.68,13.62,8.98,12.64,-14241000,0.051,0.02,718860000,1349057000,77,2.842,0.53
2022-09-15,VFC,40.58,0.65,0,41.84,57.63,46.37,55.01,-94714000,0.058,-0.14,1042982000,2261595000,75,6.855,0.46
2022-09-15,EVRG,67.56,0.64,0,69.33,66.39,67.43,66.68,-17000000,0.392,0.85,778600000,1446500000,77,10.738,0.54
2022-09-15,PNW,73.82,0.57,0,75.78,71.95,74.02,72.83,241000000,0.422,1.45,597574000,1061669000,77,7.872,0.56
2022-07-28,UA,8.08,0.61,1,7.8,15.2,11.28,14.67,-14241000,0.051,0.02,718860000,1349057000,28,3.024,0.53
2022-07-28,VFC,48.57,0.78,0,46.97,61.68,50.45,60.14,-94714000,0.058,-0.14,1042982000,2261595000,26,8.205,0.46
2022-07-28,EVRG,67.61,0.64,0,64.93,65.93,66.81,65.81,-17000000,0.392,0.85,778600000,1446500000,28,10.746,0.54
2022-07-28,PNW,73.69,0.57,0,70.96,71.86,74.09,71.15,241000000,0.422,1.45,597574000,1061669000,28,7.858,0.56
2022-03-29,FOX,37.56,0.46,0,37.48,36.13,36.46,36.0,-46000000,0.059,-0.15,3760000000,4441000000,88,5.172,0.85
2022-03-29,WY,39.02,0.53,0,38.85,37.45,39.31,37.32,-5000000,0.329,0.56,1501000000,2206000000,88,13.222,0.68
2022-03-29,FOXA,40.8,0.5,0,40.78,38.7,39.55,38.83,-46000000,0.059,-0.15,3760000000,4441000000,88,5.172,0.85
2022-03-29,APA,40.96,0.56,1,40.06,25.8,31.64,26.32,76000000,0.391,1.06,1187000000,2299000000,88,6.164,0.52
2021-10-05,MRO,15.38,0.63,1,13.69,10.36,12.44,11.13,150000000,0.371,0.23,872000000,1438000000,5,7.947,0.61
2021-10-05,APA,22.21,0.41,1,21.73,18.14,20.12,19.14,77000000,0.387,-0.22,1115000000,2059000000,5,3.894,0.54
2021-10-05,OXY,32.77,0.74,1,29.82,24.32,27.37,25.89,576000000,0.537,0.67,4424000000,6792000000,5,4.518,0.65
2019-11-14,CCJ,9.37,0.73,0,9.56,10.57,9.41,10.35,7168000,0.14,-0.03,305216000,303180000,45,12.232,1.01
2019-11-14,COTY,12.21,0.68,0,12.27,10.52,10.76,11.17,-2200000,0.13,0.07,738400000,1942800000,45,4.758,0.38
2019-11-14,TPR,26.09,0.42,0,26.52,30.4,26.34,29.41,-12700000,0.038,0.07,443400000,1357900000,47,5.303,0.33
2019-11-14,EA,97.54,0.59,1,97.21,94.01,94.68,95.46,27000000,0.228,2.89,405000000,1348000000,45,21.129,0.3
2019-11-14,IBM,127.99,0.66,1,130.35,129.54,133.61,132.52,110000000,0.201,1.89,9692000000,18027000000,45,6.304,0.54
2021-03-08,CNP,20.81,0.6,1,20.07,19.98,21.79,20.53,16000000,0.327,0.28,1336000000,2054000000,67,5.593,0.65
2021-03-08,NI,22.04,0.5,1,21.92,23.27,22.96,23.11,411500000,0.674,0.22,723700000,1211000000,67,7.147,0.6
2021-03-08,WY,34.04,0.73,1,34.22,27.54,31.71,28.9,-262000000,0.189,0.39,1392000000,2063000000,67,12.354,0.67
2021-03-08,CNC,61.72,0.6,1,59.48,63.08,62.59,62.67,192000000,0.007,-0.02,24984000000,28288000000,67,1.27,0.88
2022-10-10,F,11.36,0.32,1,11.9,16.09,13.44,15.6,653000000,0.052,-0.23,34354000000,39392000000,10,1.155,0.87
2022-10-10,AAL,12.05,0.27,1,12.4,16.1,14.19,15.81,1399000000,0.086,0.74,10638000000,13462000000,10,0.583,0.79
2022-10-10,NI,24.52,0.65,1,25.84,28.74,29.33,29.4,4000000,0.336,0.13,678700000,1089500000,10,9.203,0.62
2022-10-10,TPR,31.14,0.6,1,30.38,35.91,33.05,34.88,0,0.198,0.79,451900000,1506500000,9,4.946,0.3
2022-10-10,GE,40.44,0.65,1,40.32,51.88,43.96,50.53,258000000,0.055,-0.15,14371000000,19084000000,10,2.312,0.75
2022-10-10,NRG,41.01,0.8,0,40.22,39.68,40.72,40.02,197000000,0.043,0.29,7802000000,8510000000,10,1.106,0.92
2022-10-10,EA,120.68,0.72,0,119.91,128.43,128.06,128.0,43000000,0.291,1.08,462000000,1904000000,10,17.494,0.24
2021-12-27,AIV,7.75,0.12,0,7.64,6.72,7.33,7.03,1785000,0.59,-0.03,18155000,42893000,88,26.988,0.42
2021-12-27,EA,133.04,0.65,0,129.86,138.77,136.39,138.54,1000000,0.238,1.03,494000000,1826000000,88,20.619,0.27
2021-01-08,WY,33.38,0.71,1,33.43,25.95,29.84,25.97,-262000000,0.189,0.39,1392000000,2063000000,8,12.114,0.67
2023-10-03,NRG,37.85,0.16,1,38.37,35.84,36.54,36.14,14000000,0.13,1.42,6421000000,7946000000,3,0.991,0.81
2023-10-03,EA,119.55,0.71,1,119.36,123.95,126.07,123.2,28000000,0.197,1.47,456000000,1914000000,3,16.802,0.24
2023-10-24,TPR,27.92,0.49,1,28.14,38.88,36.42,39.33,-1400000,0.196,0.85,415500000,1513200000,24,4.231,0.27
2023-10-24,PVH,76.2,0.77,1,73.68,80.11,81.13,82.23,300000,0.061,1.52,934700000,2207000000,86,2.082,0.42
2023-10-24,ALL,124.29,0.36,1,122.34,118.59,110.86,115.99,-14128000000,-0.07,-0.0,0,13208000000,24,2.467,0.0
2023-10-24,EA,127.66,0.76,0,129.46,123.79,126.31,123.6,28000000,0.197,1.47,456000000,1914000000,24,17.942,0.24
2023-09-27,NCLH,16.29,0.38,1,16.56,16.06,17.74,14.91,-8043000,0.217,0.2,1383610000,2205492000,89,3.142,0.63
2023-09-27,EVRG,51.05,0.48,0,53.45,59.6,57.88,59.67,-18400000,0.445,0.78,647800000,1354200000,89,8.674,0.48
2023-09-27,HAS,64.99,0.56,0,66.21,60.88,64.19,60.41,7300000,0.06,-1.69,472100000,1210000000,87,7.455,0.39
2023-09-27,PNW,74.16,0.33,0,77.75,77.24,79.68,75.13,6095000,0.36,0.94,684992000,1121703000,89,7.502,0.61
2022-07-06,UA,7.66,0.58,1,7.98,15.93,12.45,15.5,-14241000,0.051,0.02,718860000,1349057000,6,2.869,0.53
2022-07-06,FOX,30.57,0.8,0,30.21,35.1,34.32,35.4,1814000000,0.208,0.55,1814000000,3033000000,6,6.013,0.6
2022-07-06,VFC,44.7,0.72,0,45.7,63.76,52.4,61.85,-94714000,0.058,-0.14,1042982000,2261595000,4,7.551,0.46
2022-07-06,EVRG,64.96,0.62,0,64.37,65.98,66.31,65.65,-17000000,0.392,0.85,778600000,1446500000,6,10.324,0.54
2022-07-06,PNW,71.9,0.55,0,71.96,72.44,73.9,71.22,241000000,0.422,1.45,597574000,1061669000,6,7.667,0.56
2024-02-22,CNC,80.07,0.49,0,78.15,69.44,73.75,70.07,4571000000,-0.005,0.08,31595000000,39460000000,53,1.086,0.8
2019-12-13,COTY,11.08,0.62,0,11.62,10.89,10.78,11.34,-2200000,0.13,0.07,738400000,1942800000,74,4.318,0.38
2019-12-13,TPR,25.94,0.41,1,25.67,29.76,25.49,28.44,-12700000,0.038,0.07,443400000,1357900000,76,5.272,0.33
2019-12-13,BBY,84.79,0.49,0,81.83,68.87,71.44,70.9,0,0.061,1.11,7403000000,9764000000,41,2.255,0.76
2019-12-13,IBM,128.19,0.66,1,127.35,130.93,131.85,132.22,110000000,0.201,1.89,9692000000,18027000000,74,6.314,0.54
2022-01-04,MRO,17.61,0.44,1,16.47,12.93,14.69,13.35,3000000,0.398,0.87,861000000,1732000000,4,7.422,0.5
2022-01-04,APA,29.46,0.4,1,27.25,21.6,24.09,22.01,76000000,0.391,1.06,1187000000,2299000000,4,4.434,0.52
2022-01-04,WY,41.09,0.56,0,39.99,36.4,37.19,36.68,-5000000,0.329,0.56,1501000000,2206000000,4,13.923,0.68
2022-01-04,COP,76.97,0.78,1,72.74,60.42,67.88,61.96,295000000,0.458,1.99,9824000000,15120000000,4,6.628,0.65
2021-11-24,AIV,8.03,0.12,0,7.98,6.45,7.17,6.75,1785000,0.59,-0.03,18155000,42893000,55,27.963,0.42
2021-11-24,APA,28.61,0.53,1,28.29,20.3,22.07,21.17,77000000,0.387,-0.22,1115000000,2059000000,55,5.016,0.54
2021-11-24,EA,126.65,0.62,0,135.99,140.09,139.58,139.64,1000000,0.238,1.03,494000000,1826000000,55,19.629,0.27
2021-12-06,AIV,7.71,0.12,0,7.64,6.56,7.2,6.84,1785000,0.59,-0.03,18155000,42893000,67,26.849,0.42
2021-12-06,APA,25.85,0.48,1,26.53,20.75,22.5,21.44,77000000,0.387,-0.22,1115000000,2059000000,67,4.532,0.54
2021-12-06,OXY,29.84,0.67,1,30.1,27.25,28.91,28.21,576000000,0.537,0.67,4424000000,6792000000,67,4.114,0.65
2021-12-06,EA,126.31,0.62,0,125.08,139.42,138.32,138.88,1000000,0.238,1.03,494000000,1826000000,67,19.576,0.27
2022-05-18,MOS,61.45,0.39,0,61.29,43.58,55.12,45.54,200000,0.32,3.23,2483200000,3922300000,48,5.632,0.63
2022-05-18,OXY,64.3,0.61,1,62.78,37.7,48.55,38.91,659000000,0.563,4.89,4483000000,8349000000,48,7.838,0.54
2022-05-18,DHI,65.71,0.59,1,68.48,88.53,82.7,88.48,9300000,0.234,4.07,5429900000,7999000000,48,2.882,0.68
2022-05-18,LEN,72.4,0.52,1,75.81,96.68,89.0,96.56,-12709000,0.242,1.71,4996952000,6203516000,79,3.383,0.81
2022-05-18,PNW,74.54,0.6,0,73.69,73.96,72.88,71.88,245428000,0.359,0.15,483611000,783531000,48,10.766,0.62
2022-05-18,FANG,128.36,0.67,1,131.77,109.42,130.3,113.23,8000000,0.82,4.39,704000000,2408000000,48,9.412,0.29
2022-01-06,FOX,35.48,0.43,0,34.77,35.52,35.91,35.7,-46000000,0.059,-0.15,3760000000,4441000000,6,4.872,0.85
2022-01-06,WY,40.39,0.55,0,40.31,36.4,37.3,36.74,-5000000,0.329,0.56,1501000000,2206000000,6,13.686,0.68
2023-03-21,FOX,31.03,0.77,0,30.48,30.84,30.17,30.42,3631000000,0.13,0.58,3631000000,4605000000,80,3.816,0.79
2023-03-21,OKE,61.87,0.53,0,62.92,62.74,65.65,62.22,224559000,0.189,1.08,4050660000,5032031000,80,5.508,0.8
2023-03-21,CNC,65.29,0.55,0,64.38,81.35,77.35,81.49,352000000,0.018,-0.39,31714000000,35561000000,80,1.011,0.89
2023-02-09,CNC,71.56,0.61,0,73.14,83.6,79.83,83.38,352000000,0.018,-0.39,31714000000,35561000000,40,1.108,0.89
2022-07-13,FOX,30.37,0.79,0,30.43,35.06,33.88,35.29,1814000000,0.208,0.55,1814000000,3033000000,13,5.955,0.6
2022-07-13,VFC,45.5,0.73,0,45.0,63.06,51.62,61.31,-94714000,0.058,-0.14,1042982000,2261595000,11,7.686,0.46
2022-07-13,EVRG,64.49,0.61,0,64.94,65.97,66.44,65.68,-17000000,0.392,0.85,778600000,1446500000,13,10.25,0.54
2022-07-13,PNW,69.95,0.54,1,71.83,72.19,74.02,71.17,241000000,0.422,1.45,597574000,1061669000,13,7.459,0.56
2021-02-12,DVN,19.98,0.68,1,18.46,12.1,13.89,12.64,-1000000,0.238,-0.27,1190000000,1280000000,43,10.209,0.93
2021-02-12,CNP,21.38,0.62,1,21.31,19.62,21.69,20.28,16000000,0.327,0.28,1336000000,2054000000,43,5.746,0.65
2021-02-12,WY,35.04,0.75,1,34.03,26.38,30.84,27.71,-262000000,0.189,0.39,1392000000,2063000000,43,12.717,0.67
2021-02-12,SYF,37.15,0.79,1,36.84,25.83,31.68,27.25,-1047000000,0.509,1.25,-1047000000,2694000000,43,8.044,-0.39
2021-02-12,EOG,61.02,0.53,1,57.1,46.63,46.91,47.6,-6781000,0.496,0.58,1250632000,2883641000,43,12.273,0.43
2023-02-10,CTVA,64.47,0.73,0,62.53,59.67,62.51,60.23,166000000,0.052,-0.06,2510000000,3825000000,41,12.016,0.66
2023-02-10,CNC,72.74,0.62,0,72.89,83.6,79.71,83.33,352000000,0.018,-0.39,31714000000,35561000000,41,1.127,0.89
2023-11-14,TPR,30.51,0.54,1,27.97,38.4,34.17,38.18,-1400000,0.196,0.85,415500000,1513200000,45,4.623,0.27
2023-11-14,BBY,66.48,0.5,1,65.33,76.77,74.43,75.9,0,0.06,1.21,7524000000,9756000000,17,1.471,0.77
2023-11-14,EA,134.44,0.8,0,130.26,123.88,126.49,123.73,28000000,0.197,1.47,456000000,1914000000,45,18.895,0.24
2022-09-02,GM,38.47,0.6,1,38.99,46.39,36.64,44.42,2089000000,0.146,1.16,31350000000,35759000000,64,1.558,0.88
2022-09-02,VFC,40.75,0.66,0,42.21,58.69,47.5,56.35,-94714000,0.058,-0.14,1042982000,2261595000,62,6.884,0.46
2022-09-02,EVRG,68.37,0.65,0,69.65,66.15,67.58,66.53,-17000000,0.392,0.85,778600000,1446500000,64,10.866,0.54
2022-09-02,PNW,74.9,0.58,0,75.98,71.83,74.16,72.46,241000000,0.422,1.45,597574000,1061669000,64,7.987,0.56
2023-09-29,EVRG,50.7,0.47,0,52.71,59.6,57.65,59.55,-18400000,0.445,0.78,647800000,1354200000,91,8.615,0.48
2023-09-29,PNW,73.68,0.33,0,76.73,77.24,79.55,75.13,6095000,0.36,0.94,684992000,1121703000,91,7.453,0.61
2022-01-31,APA,33.21,0.45,1,32.28,22.9,26.54,23.24,76000000,0.391,1.06,1187000000,2299000000,31,4.998,0.52
2022-01-31,FOX,37.18,0.45,0,35.88,35.97,36.23,35.7,-46000000,0.059,-0.15,3760000000,4441000000,31,5.148,0.85
2022-01-31,WY,40.43,0.55,0,38.81,36.87,37.98,36.96,-5000000,0.329,0.56,1501000000,2206000000,31,13.7,0.68
2023-05-10,DAL,33.8,0.16,1,34.02,33.84,35.82,34.25,563000000,0.014,-0.57,11901000000,12759000000,40,1.693,0.93
2023-05-10,TAP,64.44,0.47,0,63.24,53.36,53.55,52.9,2800000,0.14,0.33,1575600000,2346300000,40,5.943,0.67
2023-05-10,PNW,80.66,0.7,0,79.4,74.26,76.79,74.55,249654000,0.269,0.01,644584000,944955000,40,9.681,0.68
2021-09-27,NRG,42.3,0.46,0,42.61,38.23,39.85,39.13,12000000,0.396,4.4,2957000000,5243000000,89,1.977,0.56
2021-09-27,EVRG,63.09,0.61,0,63.98,59.97,64.47,60.67,-4100000,0.423,0.81,617800000,1236200000,89,11.723,0.5
2021-09-27,VFC,68.17,0.66,1,68.2,80.4,78.97,80.96,9041000,0.123,0.83,955551000,2194557000,86,12.17,0.44
2021-09-27,PSX,71.13,0.56,1,66.64,74.61,78.33,77.77,51000000,0.035,0.66,25582000000,27002000000,89,1.16,0.95
2021-09-27,PNW,72.29,0.64,0,73.26,80.77,81.78,80.42,33942000,0.488,1.91,499525000,1000249000,89,8.161,0.5
2021-09-27,HAS,94.07,0.77,0,95.83,94.69,96.5,95.87,-1200000,0.2,1.83,781300000,1970000000,1,6.604,0.4
2021-05-03,MOS,35.03,0.77,1,34.56,22.33,29.09,23.59,3000000,0.138,0.41,1862200000,2297100000,33,5.792,0.81
2021-05-03,DOW,64.55,0.49,0,62.96,52.27,59.76,53.85,128000000,0.188,1.32,10062000000,11882000000,33,4.058,0.85
2021-05-03,LNC,64.62,0.67,1,63.92,46.29,56.27,46.96,-4207000000,0.072,1.17,0,4534000000,33,2.695,0.0
2021-05-03,PNW,84.53,0.61,0,83.92,79.01,78.99,79.38,34762000,0.374,0.32,428282000,696475000,33,13.7,0.61
2023-07-14,COTY,12.22,0.8,0,12.52,9.61,11.73,9.95,22000000,0.191,0.03,502100000,1351600000,14,7.724,0.37
2023-07-14,NCLH,20.42,0.48,0,21.81,15.14,15.59,14.91,-8043000,0.217,0.2,1383610000,2205492000,14,3.939,0.63
2023-07-14,EVRG,60.16,0.56,0,59.3,61.72,60.03,60.4,-18400000,0.445,0.78,647800000,1354200000,14,10.222,0.48
2023-07-14,PNW,83.2,0.37,0,82.32,75.74,78.96,75.13,6095000,0.36,0.94,684992000,1121703000,14,8.416,0.61
2023-07-14,QRVO,104.87,0.65,0,102.65,96.12,97.61,95.91,13716000,-0.053,-0.44,422094000,651164000,13,15.774,0.65
2023-11-10,NRG,45.55,0.19,1,44.61,35.74,38.92,36.14,14000000,0.13,1.42,6421000000,7946000000,41,1.193,0.81
2023-11-10,BBY,64.12,0.48,1,65.43,77.14,74.71,76.11,0,0.06,1.21,7524000000,9756000000,13,1.419,0.77
2023-11-10,EA,132.78,0.79,0,128.06,123.85,126.33,123.69,28000000,0.197,1.47,456000000,1914000000,41,18.661,0.24
2023-11-01,ALL,129.75,0.37,1,125.15,118.57,111.78,115.63,-14128000000,-0.07,-0.0,0,13208000000,32,2.576,0.0
2023-02-06,AIV,7.62,0.05,1,7.6,7.42,7.65,7.43,15548000,-4.649,-1.38,15408000,41969000,37,26.477,0.37
2023-02-06,FOX,31.81,0.78,0,31.72,31.49,29.28,30.46,3631000000,0.13,0.58,3631000000,4605000000,37,3.843,0.79
2023-02-06,CNC,71.01,0.6,0,74.43,83.6,80.22,83.59,352000000,0.018,-0.39,31714000000,35561000000,37,1.1,0.89
2023-09-22,COTY,11.87,0.77,0,11.69,10.47,11.77,11.1,22000000,0.191,0.03,502100000,1351600000,84,7.503,0.37
2023-09-22,NCLH,15.66,0.37,1,16.84,15.99,17.69,14.91,-8043000,0.217,0.2,1383610000,2205492000,84,3.021,0.63
2023-09-22,EVRG,53.61,0.5,0,53.82,59.71,58.18,59.79,-18400000,0.445,0.78,647800000,1354200000,84,9.109,0.48
2023-09-22,HAS,65.23,0.56,0,67.45,60.89,64.0,60.33,7300000,0.06,-1.69,472100000,1210000000,82,7.483,0.39
2023-09-22,PNW,77.81,0.34,0,78.15,77.0,79.78,75.13,6095000,0.36,0.94,684992000,1121703000,84,7.871,0.61
2023-09-22,ETR,96.55,0.72,0,97.43,104.61,99.3,103.78,-48544000,0.442,1.85,1484932000,2846026000,84,7.174,0.52
2022-03-09,FOX,37.43,0.46,0,38.3,36.05,36.69,35.91,-46000000,0.059,-0.15,3760000000,4441000000,68,5.181,0.85
2022-03-09,APA,38.7,0.53,1,36.98,24.42,29.91,25.12,76000000,0.391,1.06,1187000000,2299000000,68,5.824,0.52
2022-03-09,WY,38.99,0.53,0,38.89,37.39,39.01,37.15,-5000000,0.329,0.56,1501000000,2206000000,68,13.212,0.68
2023-04-20,AAL,13.32,0.09,1,13.46,14.41,14.78,14.31,1460000000,0.046,0.02,9840000000,12189000000,20,0.714,0.81
2023-04-20,NRG,34.57,0.35,1,35.17,38.05,33.81,37.37,190000000,-0.172,-5.8,8778000000,7722000000,20,1.034,1.14
2023-04-20,PNW,80.21,0.7,0,79.73,74.02,76.54,73.92,249654000,0.269,0.01,644584000,944955000,20,9.627,0.68
2023-04-24,AAL,13.32,0.09,1,13.31,14.36,14.76,14.31,1460000000,0.046,0.02,9840000000,12189000000,24,0.714,0.81
2023-04-24,PNW,80.92,0.7,0,79.81,74.12,76.62,74.01,249654000,0.269,0.01,644584000,944955000,24,9.712,0.68
2023-10-11,NI,26.05,0.67,0,24.55,27.19,26.85,27.27,-4300000,0.43,0.19,522500000,1027400000,11,10.696,0.51
2023-10-11,NRG,41.27,0.17,1,38.82,35.77,36.92,36.14,14000000,0.13,1.42,6421000000,7946000000,11,1.081,0.81
2023-10-11,EA,129.69,0.77,0,122.61,124.01,126.02,123.29,28000000,0.197,1.47,456000000,1914000000,11,18.227,0.24
2021-02-09,FANG,66.97,0.69,1,61.93,40.77,42.42,41.96,1000000,0.711,-4.68,467000000,767000000,40,14.334,0.61
2019-11-29,COTY,11.54,0.64,0,11.75,10.69,10.73,11.31,-2200000,0.13,0.07,738400000,1942800000,60,4.497,0.38
2019-11-29,TPR,26.89,0.43,0,26.6,30.06,25.95,28.92,-12700000,0.038,0.07,443400000,1357900000,62,5.466,0.33
2023-06-29,AAL,17.6,0.11,0,16.73,14.44,14.93,14.48,1460000000,0.046,0.02,9840000000,12189000000,90,0.944,0.81
2023-06-29,HAS,63.83,0.55,1,61.57,63.56,56.47,60.32,145600000,0.048,-0.16,354300000,1001000000,88,8.851,0.35
2023-06-29,PNW,80.73,0.7,0,82.12,75.32,78.15,75.13,249654000,0.269,0.01,644584000,944955000,90,9.689,0.68
2021-03-12,WY,35.91,0.77,1,34.45,27.54,31.94,29.19,-262000000,0.189,0.39,1392000000,2063000000,71,13.033,0.67
