date,symbol,price,est_eps_growth,to_buy,sma_10d,sma_50w,sma_100d,sma_200d,sma_50d,std_10d,sma_10d_1weeks_ago,sma_10d_1months_ago,sma_10d_2months_ago,sma_10d_3months_ago,sma_10d_4months_ago,sma_10d_5months_ago,sma_10d_6months_ago,sma_10d_7months_ago,sma_10d_11months_ago,month,RnD_expenses,revenues,GP,netIncome,dividendsPaid,sector,ebitda,income_lag_days,marketCap,total_debt,balance_lag_days,other_expenses,cashcasheq,netDebt,curr_est_eps,curr_est_rev,future_est_rev,EV,max_in_4M,max4M_lag,min_in_4M,min4M_lag,max_minus_min,var_price_to_minmax,maxPercen_4M,max_in_1M,max1M_lag,min_in_1M,min1M_lag,max_minus_min1M,var_price_to_minmax1M,maxPercen_1M,max_in_2W,max2W_lag,min_in_2W,min2W_lag,max_minus_min2W,var_price_to_minmax2W,maxPercen_2W,max_in_8M,max8M_lag,dist_max8M_4M,min_in_8M,min8M_lag,dist_min8M_4M,max_minus_min8M,var_price_minmax8M,maxPercen_8M,ebitdaMargin,Spread1Mby8M,Spread4Mby8M,Spread1Mby4M,debtToPrice,markRevRatio,eps_growth,pe,peg,PS_to_PEG,netDebtToPrice,dividend_payout_ratio,EVEbitdaRatio,EVGP,EVRevenues,fwdPriceTosale,fwdPriceTosale_diff,var_sma50D,var_sma100D,var_sma10D,var_sma10D_50D,var_sma50D_100D,var_sma50D_200D,var_sma10D_100D,var_sma10D_200D,relative_std,deriv_1w,deriv_1m,deriv_2m,deriv_3m,deriv_4m,deriv_5m,deriv_6m,deriv_min4M,deriv_max8M,deriv_min8M,deriv_1w1m_growth,deriv_1m2m_growth,deriv_3m4m_growth,1W_return,price_to_SMA10d_1W,price_to_SMA10d_5M,1M_return,2M_return,3M_return,4M_return,5M_return,6M_return,7M_return,1y_return,1M_1W_growth,2M_1W_growth,1M1W_2M1W_growth,2M_1M_growth,3M_2M_growth,4M_3M_growth,1Y_6M_growth,price_to_sma_10d_ratio,price_to_sma_50d_ratio,price_to_sma_100d_ratio,price_to_sma_200d_ratio,sma_10d_to_sma_50d_ratio,sma_10d_to_sma_100d_ratio,sma_10d_to_sma_200d_ratio,sma_50d_to_sma_100d_ratio,sma_50d_to_sma_200d_ratio,sma_100d_to_sma_200d_ratio,golden_cross,death_cross,smas_above_count,price_above_all_sma,price_below_all_sma,combined_valuation_score,market_cap_quintile,return_to_pe,sma10_yoy_growth
2023-05-16,NUE,136.78,0.43,1,140.17,138.98,153.29,143.28,148.68,2.63,144.57,147.8,162.7,168.65,144.08,146.48,136.78,118.33,122.07,5,0,8709980000,1998202000,1136542000,-130525000,basic materials,1886825000,45,34214696320,6670947000,45,0,3800034000,2870913000,3.87,9034523917,9620650115,37085609320,182.68,102,133.41,5,49.27,0.07,0.34,158.35,26,133.41,5,24.94,0.14,0.16,150.33,13,133.41,5,16.92,0.2,0.1,182.68,102,0,102.86,232,227,79.82,0.42,0.34,0.22,0.31,0.62,0.51,0.19,3.93,0.43,35.36,82.01,20.88,0.08,-0.11,19.66,18.56,4.26,3.56,-0.37,-0.08,-0.11,-0.02,-0.06,-0.03,0.04,-0.09,-0.02,0.02,-31.16,-11.02,-12.96,-10.62,-1.83,-1.94,0.0,0.67,-0.45,0.15,1.83,-0.15,4.82,-0.05,0.95,0.93,-0.07,-0.16,-0.19,-0.05,-0.07,0.0,0.16,0.12,-0.02,-0.11,-0.8,-0.09,-0.04,0.17,0.12,-0.02,-0.08,-0.11,-0.05,-0.06,-0.09,-0.02,-0.03,0.04,0.07,1,0,0,0,1,38.9,2,-0.01,14.83
2023-05-16,DAL,33.82,7.08,1,33.73,33.78,35.84,34.29,34.2,0.4,33.92,33.98,36.99,39.04,36.2,34.22,33.98,29.85,35.25,5,0,12759000000,858000000,-363000000,0,industrials,285000000,46,21610980000,29560000000,46,563000000,3215000000,26345000000,0.3,11981852480,14439361208,47955980000,40.34,103,31.04,53,9.3,0.3,0.19,36.19,27,32.68,12,3.51,0.32,0.07,34.81,13,32.68,12,2.13,0.54,0.03,40.34,103,0,27.2,225,172,13.14,0.5,0.19,0.02,0.27,0.71,0.38,1.37,1.69,7.08,113.76,16.08,9.49,1.22,-0.0,168.27,55.89,3.76,1.5,-0.2,-0.01,-0.06,0.0,-0.01,-0.05,-0.0,-0.06,-0.02,0.01,-0.4,-0.16,-1.59,-1.74,-0.6,-0.08,-0.03,0.05,-0.06,0.03,1.5,-0.9,1.92,-0.0,1.0,0.99,-0.0,-0.09,-0.13,-0.07,-0.01,-0.0,0.13,-0.04,-0.0,-0.08,-0.98,-0.08,-0.05,0.08,-0.04,0.0,-0.01,-0.06,-0.01,-0.01,-0.06,-0.02,-0.05,-0.0,0.05,0,1,1,0,0,88.5,1,-0.0,-4.31
2023-05-16,F,11.25,0.3,1,11.75,12.87,12.31,13.06,12.03,0.22,11.81,12.6,12.39,13.14,12.5,13.17,13.84,11.88,12.78,5,0,41474000000,4619000000,1757000000,-3193000000,consumer cyclical,4092000000,46,45033750000,140691000000,46,-73000000,22144000000,118547000000,0.42,39249729286,43168314375,163580750000,14.6,103,11.12,60,3.48,0.04,0.3,12.76,28,11.24,0,1.52,0.01,0.13,12.09,13,11.24,0,0.85,0.01,0.07,14.96,239,136,10.9,139,79,4.06,0.09,0.33,0.1,0.37,0.86,0.44,3.12,1.09,0.3,27.05,88.69,81.68,2.63,-1.82,39.98,35.41,3.94,1.04,-0.04,-0.06,-0.09,-0.04,-0.02,-0.02,-0.08,-0.05,-0.1,0.02,-2.24,-1.35,-0.57,-0.63,-0.31,-0.38,-0.43,0.0,-0.02,0.0,0.66,1.37,1.02,-0.05,0.95,0.85,-0.11,-0.09,-0.14,-0.1,-0.15,-0.19,-0.05,-0.12,-0.06,-0.05,0.34,0.02,-0.06,0.05,0.08,-0.04,-0.06,-0.09,-0.14,-0.02,-0.05,-0.1,-0.02,-0.08,-0.06,0,1,0,0,1,47.78,3,-0.01,-8.06
2022-04-12,COP,100.0,0.22,0,99.88,72.85,86.54,74.88,96.54,1.58,102.09,98.19,91.78,77.9,72.14,73.83,71.47,55.85,54.62,4,0,17762000000,7607000000,5759000000,-864000000,energy,8737000000,12,128979100000,18746000000,12,883000000,6414000000,12332000000,3.17,17321882875,19560587714,141311100000,107.52,18,66.06,113,41.46,0.82,0.08,107.52,18,92.32,28,15.2,0.51,0.08,103.31,4,96.82,6,6.49,0.49,0.03,107.52,18,0,51.41,236,123,56.11,0.87,0.08,0.49,0.27,0.74,0.37,0.15,7.26,0.22,31.55,145.0,19.97,0.1,-0.15,16.17,18.58,7.96,6.59,-0.67,0.04,0.16,0.0,0.03,0.12,0.29,0.15,0.33,0.02,-8.36,1.81,4.11,7.37,6.96,5.23,4.76,0.3,-0.42,0.21,-5.62,-0.56,0.06,-0.02,0.98,1.35,0.02,0.09,0.28,0.39,0.35,0.4,0.79,0.83,0.04,0.11,-0.65,0.07,0.18,0.08,0.31,0.0,0.04,0.16,0.34,0.03,0.15,0.33,0.12,0.29,0.16,1,0,4,1,0,52.82,4,0.01,82.86
2022-04-12,FDX,204.38,0.48,1,213.47,255.69,236.03,247.81,223.51,11.74,225.87,214.65,244.56,259.83,240.32,245.06,221.68,263.96,303.83,4,0,23641000000,4891000000,1112000000,-198000000,industrials,2630000000,43,53343180000,37354000000,43,3458000000,6065000000,31289000000,4.65,23409083562,24500897990,84632180000,266.79,97,199.03,35,67.76,0.08,0.31,241.57,14,199.21,5,42.36,0.12,0.18,238.19,13,199.21,5,38.98,0.13,0.17,282.88,239,142,199.03,35,0,83.85,0.06,0.38,0.11,0.51,0.81,0.63,0.7,2.26,0.48,43.94,92.24,40.88,0.59,-0.18,32.18,17.3,3.58,2.18,-0.08,-0.09,-0.13,-0.04,-0.04,-0.05,-0.1,-0.1,-0.14,0.06,-85.96,-10.27,-20.09,-18.48,-8.98,-8.14,-2.88,0.15,-0.33,0.15,7.37,-0.49,1.06,-0.1,0.9,0.83,-0.05,-0.16,-0.21,-0.15,-0.17,-0.08,-0.23,-0.33,0.05,-0.08,-1.68,-0.12,-0.06,0.08,-0.27,-0.04,-0.09,-0.13,-0.18,-0.04,-0.1,-0.14,-0.05,-0.1,-0.05,0,1,0,0,1,46.41,3,-0.0,-29.74
2022-04-12,LYB,103.53,0.34,0,102.2,99.39,96.82,97.1,101.05,1.52,104.5,97.77,100.41,96.21,88.32,93.53,96.29,96.75,110.47,4,32000000,13157000000,2021000000,1318000000,-371000000,basic materials,1964000000,12,33647250000,12934000000,12,19000000,1785000000,11149000000,3.51,12713479927,13692072945,44796250000,108.29,18,85.04,113,23.25,0.8,0.05,108.29,18,97.31,28,10.98,0.57,0.05,106.86,13,97.37,5,9.49,0.65,0.03,108.29,18,0,84.17,131,18,24.12,0.8,0.05,0.15,0.46,0.96,0.47,0.38,2.56,0.34,29.49,86.78,33.93,0.33,-0.28,22.81,22.17,3.4,2.46,-0.1,0.02,0.07,0.01,0.01,0.04,0.04,0.06,0.05,0.01,-3.88,5.76,1.56,2.44,3.8,2.0,1.21,0.16,-0.26,0.15,-1.67,2.69,-0.36,-0.01,0.99,1.11,0.06,0.03,0.08,0.17,0.11,0.08,0.07,-0.06,0.07,0.04,0.69,-0.03,0.04,0.09,-0.13,0.01,0.02,0.07,0.07,0.01,0.06,0.05,0.04,0.04,-0.0,1,0,4,1,0,40.31,2,0.0,-7.49
2023-11-02,LEN,115.86,0.3,1,106.31,108.47,118.1,111.72,112.19,3.88,106.09,113.47,116.91,126.75,122.85,109.02,111.46,102.95,86.22,11,0,8729603000,2186180000,1108996000,-107082000,consumer cyclical,1526378000,63,32375686680,3461111000,63,23725000,3921865000,-460754000,3.52,8490449266,10227576984,31914932680,133.24,111,102.9,7,30.34,0.43,0.15,117.29,0,102.9,7,14.39,0.9,0.01,117.29,0,102.9,7,14.39,0.9,0.01,133.24,111,0,96.06,234,227,37.18,0.53,0.15,0.17,0.39,0.82,0.47,0.11,3.71,0.3,32.92,108.03,29.13,-0.01,-0.1,20.91,14.6,3.66,3.17,-0.54,0.03,-0.02,0.09,-0.05,-0.05,0.0,-0.1,-0.05,0.03,39.08,2.39,-0.52,-3.63,-1.75,1.37,0.73,1.85,-0.16,0.08,15.35,-5.55,1.08,0.09,1.09,1.06,0.02,-0.01,-0.09,-0.06,0.06,0.04,0.13,0.34,-0.07,-0.09,-0.3,-0.03,-0.08,0.03,0.29,0.09,0.03,-0.02,0.04,-0.05,-0.1,-0.05,-0.05,0.0,0.06,1,0,3,0,0,44.12,1,-0.0,23.3
2023-11-02,PFE,30.5,0.98,0,30.6,39.79,34.92,37.77,33.14,0.26,31.45,32.98,36.25,36.52,37.77,38.06,39.41,40.37,49.47,11,2682000000,13232000000,2629000000,-2394000000,-2314000000,healthcare,-1097000000,32,172233500000,63596000000,32,574000000,3148000000,60448000000,-0.08,13339865032,14369218000,232681500000,37.8,101,29.7,2,8.1,0.1,0.24,34.11,30,29.7,2,4.41,0.18,0.12,31.39,10,29.7,2,1.69,0.47,0.03,42.22,211,110,29.7,2,0,12.52,0.06,0.38,-0.08,0.35,0.65,0.54,0.37,13.02,0.98,-382.02,-389.02,-29.89,0.35,0.97,-212.11,88.51,17.58,11.99,-1.03,-0.08,-0.13,-0.0,-0.08,-0.05,-0.12,-0.12,-0.19,0.01,-3.8,-2.48,-2.88,-2.01,-1.82,-1.51,-1.48,0.4,-0.06,0.4,0.53,-0.14,0.1,-0.03,0.97,0.8,-0.08,-0.16,-0.16,-0.19,-0.2,-0.23,-0.24,-0.38,-0.05,-0.13,-0.65,-0.09,-0.01,-0.03,-0.2,-0.0,-0.08,-0.13,-0.19,-0.08,-0.12,-0.19,-0.05,-0.12,-0.08,0,1,0,0,1,-223.66,5,0.0,-38.14
2021-08-17,XOM,55.56,0.54,0,57.13,50.0,59.18,52.9,60.0,0.85,57.78,60.42,62.47,60.96,56.35,60.44,50.48,46.14,37.68,8,0,66306000000,20506000000,4690000000,-3721000000,energy,11513000000,48,237574560000,60612000000,48,-7746000000,3465000000,57147000000,1.01,64638158857,71132635000,294721560000,64.93,53,54.3,118,10.63,0.12,0.17,59.33,19,54.6,29,4.73,0.2,0.07,58.5,6,55.0,0,3.5,0.16,0.05,64.93,53,0,40.53,239,121,24.4,0.62,0.17,0.17,0.19,0.44,0.44,0.26,3.58,0.54,55.04,101.3,28.27,0.24,-0.79,25.6,14.37,4.44,3.34,-0.24,-0.07,-0.06,-0.03,-0.05,0.01,0.13,-0.03,0.08,0.02,-8.88,-4.86,-3.45,-1.8,-0.2,-0.98,0.85,0.01,-0.18,0.06,0.83,0.41,8.11,-0.04,0.96,0.92,-0.08,-0.11,-0.09,-0.01,-0.08,0.1,0.2,0.47,-0.04,-0.08,-0.42,-0.03,0.02,0.08,0.34,-0.03,-0.07,-0.06,0.05,-0.05,-0.03,0.08,0.01,0.13,0.12,1,0,1,0,0,49.08,5,-0.0,51.62
2021-08-17,TSN,80.76,0.38,0,77.25,69.78,76.19,71.38,74.08,4.54,72.69,72.49,76.86,79.18,76.91,74.37,66.84,64.33,63.36,8,0,12478000000,1620000000,749000000,-159000000,consumer defensive,1443000000,45,29315880000,10352000000,45,7000000,1613000000,8739000000,1.61,11460212500,12660220300,38054880000,82.45,4,69.88,26,12.57,0.87,0.02,82.45,4,69.88,26,12.57,0.87,0.02,82.45,4,70.04,12,12.41,0.86,0.02,82.45,4,0,62.47,238,212,19.98,0.92,0.02,0.12,0.63,0.63,1.0,0.35,2.35,0.38,50.14,133.27,56.72,0.3,-0.21,26.37,23.49,3.05,2.32,-0.03,0.09,0.06,0.05,0.04,-0.03,0.04,0.01,0.08,0.06,32.28,8.27,1.95,0.53,0.96,1.28,2.32,0.42,-0.42,0.08,2.9,3.24,-0.45,0.11,1.11,1.09,0.11,0.05,0.02,0.05,0.09,0.21,0.26,0.27,0.0,-0.05,-1.05,-0.06,-0.03,0.03,0.05,0.05,0.09,0.06,0.13,0.04,0.01,0.08,-0.03,0.04,0.07,1,0,4,1,0,58.32,1,0.0,21.92
2021-08-17,COP,54.52,0.38,1,55.88,47.73,56.11,50.35,58.17,0.89,56.12,59.09,60.16,55.83,51.7,58.06,46.44,44.71,34.49,8,0,9556000000,3312000000,2091000000,-583000000,energy,5231000000,48,72636232720,20010000000,48,420000000,6608000000,13402000000,1.1,9905632056,10724238544,86038232720,63.57,47,47.85,118,15.72,0.42,0.17,57.84,19,52.82,29,5.02,0.34,0.06,57.58,5,54.25,0,3.33,0.08,0.06,63.57,47,0,38.77,231,113,24.8,0.64,0.17,0.55,0.2,0.63,0.32,0.28,7.6,0.38,49.56,129.82,17.08,0.18,-0.28,16.45,25.98,9.0,6.77,-0.83,-0.06,-0.03,-0.02,-0.04,0.04,0.16,-0.0,0.11,0.02,-6.4,-4.57,-2.82,-0.44,0.7,-0.71,1.35,0.06,-0.19,0.07,0.4,0.62,-1.62,-0.03,0.97,0.94,-0.08,-0.09,-0.02,0.05,-0.06,0.17,0.22,0.58,-0.05,-0.07,-0.25,-0.02,0.08,0.08,0.35,-0.02,-0.06,-0.03,0.08,-0.04,-0.0,0.11,0.04,0.16,0.11,1,0,1,0,0,55.45,4,-0.0,62.02
2023-07-17,MPC,118.13,0.7,1,117.94,115.54,119.69,118.12,112.22,1.92,115.8,112.09,109.13,130.71,127.0,124.03,116.86,110.03,94.45,7,0,36385000000,3836000000,2226000000,-316000000,energy,3952000000,17,46543220000,28565000000,17,269000000,7345000000,21220000000,4.55,32604664866,37665406234,67763220000,138.83,105,104.32,47,34.51,0.4,0.18,122.43,5,108.88,25,13.55,0.68,0.04,122.43,5,112.82,11,9.61,0.55,0.04,138.83,105,0,104.32,47,0,34.51,0.4,0.18,0.11,0.39,1.0,0.39,0.61,1.28,0.7,25.94,37.01,28.93,0.46,-0.14,17.15,17.67,1.86,1.24,-0.04,0.05,-0.01,0.0,0.05,-0.06,-0.05,-0.01,-0.0,0.02,9.32,6.04,4.5,-4.19,-2.22,-1.18,0.21,0.29,-0.2,0.29,0.54,0.34,0.89,0.02,1.02,0.95,0.05,0.08,-0.1,-0.07,-0.05,0.01,0.07,0.25,0.03,0.06,-0.46,0.03,-0.17,0.03,0.24,0.0,0.05,-0.01,0.0,0.05,-0.01,-0.0,-0.06,-0.05,0.01,0,1,3,0,0,24.44,3,-0.0,24.87
2023-07-17,PSX,99.04,0.34,1,99.25,98.45,98.01,100.05,95.67,2.52,95.44,97.53,93.54,104.24,98.43,103.99,102.38,101.67,86.81,7,0,35090000000,4024000000,1697000000,-474000000,energy,3012000000,17,44001788320,19866000000,17,99000000,3029000000,16837000000,3.6,37656049929,41220740886,60838788320,107.47,96,89.74,24,17.73,0.52,0.09,103.93,4,89.74,24,14.19,0.66,0.05,103.93,4,94.52,11,9.41,0.48,0.05,112.85,237,141,89.74,24,0,23.11,0.4,0.14,0.09,0.61,0.77,0.8,0.45,1.25,0.34,27.48,81.5,64.99,0.38,-0.28,20.2,15.12,1.73,1.07,-0.19,0.04,0.01,-0.0,0.04,-0.02,-0.04,0.01,-0.01,0.03,14.4,1.51,2.75,-1.73,0.15,-0.99,-0.56,0.39,-0.06,0.39,8.54,-0.45,-12.37,0.04,1.04,0.95,0.02,0.06,-0.05,0.01,-0.05,-0.03,-0.03,0.14,-0.02,0.02,-2.05,0.04,-0.1,0.06,0.18,-0.0,0.04,0.01,-0.01,0.04,0.01,-0.01,-0.02,-0.04,-0.02,0,1,2,0,0,36.07,2,-0.0,14.33
2023-07-17,VLO,113.71,0.48,1,114.88,122.77,120.82,124.57,112.22,1.49,115.31,112.22,109.4,133.25,131.15,134.95,129.71,119.18,111.04,7,0,34509000000,2970000000,1944000000,-367000000,energy,3454000000,17,39684790000,2337000000,17,106000000,5075000000,-2738000000,5.04,34367439386,38458651071,36946790000,142.26,105,104.18,74,38.08,0.25,0.25,118.85,14,108.28,25,10.57,0.51,0.05,117.99,12,112.16,7,5.83,0.27,0.04,150.39,171,66,104.18,74,0,46.21,0.21,0.32,0.1,0.23,0.82,0.28,0.06,1.15,0.48,22.55,46.8,40.7,-0.07,-0.19,10.7,12.44,1.07,1.03,-0.12,0.01,-0.06,-0.01,0.02,-0.07,-0.1,-0.05,-0.08,0.01,-6.4,1.49,2.15,-6.51,-4.36,-4.25,-2.67,0.13,-0.21,0.13,-5.3,-0.31,0.49,-0.01,0.99,0.84,0.01,0.04,-0.15,-0.13,-0.16,-0.12,-0.05,0.02,0.03,0.05,-0.49,0.03,-0.18,0.02,0.17,-0.01,0.01,-0.06,-0.09,0.02,-0.05,-0.08,-0.07,-0.1,-0.03,0,1,1,0,0,23.12,2,-0.01,3.46
2023-07-17,DHI,128.05,0.4,0,121.68,93.56,106.41,95.82,114.62,4.97,119.61,114.52,109.32,97.91,95.04,98.18,93.61,86.69,77.6,7,0,9725600000,2583800000,1335100000,-85200000,consumer cyclical,1755400000,17,43101630000,6105300000,17,52200000,3379100000,2726200000,2.82,8300782827,10013569387,45827830000,130.45,3,94.22,102,36.23,0.93,0.02,130.45,3,114.2,11,16.25,0.85,0.02,130.45,3,114.2,11,16.25,0.85,0.02,130.45,3,0,80.2,241,139,50.25,0.95,0.02,0.18,0.32,0.72,0.45,0.14,4.43,0.4,45.38,114.77,25.9,0.06,-0.06,26.11,17.74,4.71,4.3,-0.13,0.12,0.2,0.05,0.06,0.08,0.2,0.14,0.27,0.04,33.76,13.53,9.37,10.05,8.25,5.97,5.74,0.33,-0.8,0.2,1.5,0.44,0.22,0.07,1.07,1.3,0.12,0.17,0.31,0.35,0.3,0.37,0.48,0.65,0.04,0.09,-0.53,0.05,0.12,0.03,0.21,0.05,0.12,0.2,0.34,0.06,0.14,0.27,0.08,0.2,0.11,1,0,4,1,0,51.0,2,0.01,56.8
2022-06-17,NUE,113.99,0.21,0,120.59,119.0,133.93,121.23,138.61,7.68,129.82,131.07,153.43,133.3,118.06,114.48,113.72,112.04,95.12,6,0,10493282000,3458139000,2087203000,-137587000,basic materials,3170444000,76,30004561790,6828388000,76,0,3725266000,3103122000,7.19,10455738194,11600977089,33107683790,187.9,57,110.77,1,77.13,0.04,0.65,138.0,21,110.77,1,27.23,0.12,0.21,134.02,10,110.77,1,23.25,0.14,0.18,187.9,57,0,88.5,144,143,99.4,0.26,0.65,0.3,0.27,0.78,0.35,0.23,2.86,0.21,15.84,74.34,26.0,0.1,-0.07,10.44,9.57,3.16,2.59,-0.27,-0.18,-0.15,-0.05,-0.13,0.03,0.14,-0.1,-0.01,0.07,-63.32,-17.08,-19.72,-6.44,-1.02,-0.1,0.04,3.22,-1.3,0.18,2.71,-0.13,5.33,-0.12,0.88,1.0,-0.13,-0.26,-0.14,-0.03,-0.0,0.0,0.02,0.2,-0.01,-0.15,-0.94,-0.15,0.15,0.13,0.2,-0.05,-0.18,-0.15,-0.06,-0.13,-0.1,-0.01,0.03,0.14,0.1,1,0,0,0,1,27.55,1,-0.01,26.78
2022-06-17,COP,93.74,0.22,0,112.61,81.33,100.32,86.09,105.03,8.58,117.31,102.37,99.93,97.99,91.71,80.49,72.03,73.53,59.09,6,0,17762000000,7607000000,5759000000,-864000000,energy,8737000000,78,120905008340,18746000000,78,883000000,6414000000,12332000000,3.17,17321882875,19560587714,133237008340,124.08,9,85.29,113,38.79,0.22,0.32,124.08,9,92.81,0,31.27,0.03,0.32,124.08,9,92.81,0,31.27,0.03,0.32,124.08,9,0,66.06,179,66,58.02,0.48,0.32,0.49,0.54,0.67,0.81,0.16,6.81,0.22,29.57,135.92,19.97,0.1,-0.15,15.25,17.52,7.5,6.18,-0.63,-0.11,-0.07,-0.17,0.07,0.05,0.22,0.12,0.31,0.09,-94.28,-8.63,-3.1,-1.42,0.51,2.65,3.62,0.07,-3.37,0.15,9.92,1.79,-3.79,-0.2,0.8,1.16,-0.08,-0.06,-0.04,0.02,0.16,0.3,0.27,0.59,0.15,0.17,-0.16,0.02,0.02,0.07,0.22,-0.17,-0.11,-0.07,0.09,0.07,0.12,0.31,0.05,0.22,0.17,1,0,1,0,0,49.56,4,-0.0,90.57
2022-06-17,CVX,148.38,0.5,0,169.41,130.12,159.4,135.99,168.26,10.4,177.39,166.73,167.16,164.24,136.23,124.74,116.7,115.15,102.98,6,0,52314000000,15249000000,6259000000,-2746000000,energy,12979000000,78,289000171140,29333000000,78,7087000000,11671000000,17662000000,3.4,47947333333,58658000000,306662171140,182.4,9,130.52,115,51.88,0.34,0.23,182.4,9,145.79,0,36.61,0.07,0.23,182.4,9,145.79,0,36.61,0.07,0.23,182.4,9,0,108.96,242,127,73.44,0.54,0.23,0.25,0.5,0.71,0.71,0.1,5.52,0.5,43.7,87.58,15.85,0.06,-0.44,23.63,20.11,5.86,4.93,-0.6,-0.12,-0.07,-0.12,0.01,0.06,0.24,0.06,0.25,0.07,-116.04,-18.35,-9.39,-5.29,3.04,4.73,5.28,0.16,-3.78,0.16,5.32,0.95,-2.74,-0.16,0.84,1.19,-0.11,-0.11,-0.1,0.09,0.19,0.27,0.29,0.44,0.06,0.06,0.04,-0.0,0.02,0.21,0.13,-0.12,-0.12,-0.07,0.09,0.01,0.06,0.25,0.06,0.24,0.17,1,0,1,0,0,43.75,5,-0.0,64.51
2021-01-19,CI,220.8,0.19,0,218.36,189.21,192.05,189.08,210.85,6.36,212.13,208.7,214.26,175.44,170.96,181.06,180.13,197.43,216.09,1,0,41865000000,127867000000,4135000000,0,healthcare,6428000000,19,76893158400,32919000000,19,-33010000000,10182000000,22737000000,3.68,40037415532,40211614347,99630158400,227.25,7,158.84,117,68.41,0.91,0.03,227.25,7,190.88,13,36.37,0.82,0.03,227.25,7,190.88,13,36.37,0.82,0.03,227.25,7,0,158.84,117,0,68.41,0.91,0.03,0.15,0.53,1.0,0.53,0.43,1.84,0.19,60.04,318.14,173.21,0.3,0.0,15.5,0.78,2.38,1.91,0.08,0.05,0.15,0.01,0.04,0.1,0.12,0.14,0.15,0.03,34.68,12.1,3.27,15.12,12.46,7.95,6.78,0.53,-0.92,0.53,1.87,2.7,0.21,0.04,1.04,1.22,0.06,0.03,0.26,0.29,0.22,0.23,0.12,0.02,0.02,-0.01,-2.65,-0.03,0.22,0.03,-0.17,0.01,0.05,0.15,0.17,0.04,0.14,0.15,0.1,0.12,0.02,1,0,4,1,0,98.61,4,0.0,1.05
2021-01-19,XOM,48.84,75.75,0,46.87,42.11,38.42,41.37,41.36,2.06,43.88,42.89,36.58,34.19,37.48,43.39,43.39,48.71,60.96,1,1016000000,46203000000,15973000000,-20070000000,-3715000000,energy,3991000000,19,208333125000,65960000000,19,72000000,4364000000,61596000000,0.01,46546477000,56380651857,269929125000,51.08,5,31.11,82,19.97,0.89,0.05,51.08,5,40.53,29,10.55,0.79,0.05,51.08,5,43.7,13,7.38,0.7,0.05,55.36,225,220,31.11,82,0,24.25,0.73,0.13,0.09,0.44,0.82,0.53,0.32,4.51,75.75,6258.33,82.62,18.32,0.3,0.19,67.63,16.9,5.84,3.7,-0.81,0.18,0.27,0.04,0.13,0.08,-0.0,0.22,0.13,0.04,19.84,5.95,6.13,4.88,2.84,1.09,0.91,0.22,-0.03,0.22,2.33,-0.03,0.72,0.11,1.11,1.13,0.14,0.34,0.43,0.3,0.13,0.13,0.0,-0.2,0.02,0.2,-0.88,0.17,0.07,-0.09,-0.29,0.04,0.18,0.27,0.18,0.13,0.22,0.13,0.08,-0.0,-0.07,0,1,4,1,0,1606.37,5,0.0,-23.11
2021-01-19,CNC,62.79,2.19,0,66.18,62.9,62.45,63.77,63.87,2.7,64.36,61.94,67.97,64.94,58.56,63.9,65.09,63.72,65.17,1,0,28288000000,3304000000,-12000000,0,healthcare,446000000,19,36535554510,16779000000,19,192000000,10800000000,5979000000,0.47,28324133637,29493759196,42514554510,72.31,70,53.6,118,18.71,0.49,0.15,70.26,11,57.56,28,12.7,0.41,0.12,70.26,11,62.26,13,7.99,0.07,0.12,72.31,70,0,53.6,118,0,18.71,0.49,0.15,0.02,0.68,1.0,0.68,0.46,1.29,2.19,133.49,60.85,47.12,0.16,-0.0,95.32,12.87,1.5,1.24,-0.05,-0.02,0.01,-0.05,0.04,0.02,0.0,0.06,0.04,0.04,-6.28,0.85,-2.59,-0.72,1.06,-0.22,-0.38,0.08,-0.14,0.08,-8.39,-1.33,-1.68,-0.02,0.98,0.98,0.01,-0.08,-0.03,0.07,-0.02,-0.04,-0.01,-0.04,0.04,-0.05,-1.74,-0.09,0.05,0.11,-0.0,-0.05,-0.02,0.01,-0.02,0.04,0.06,0.04,0.02,0.0,-0.02,1,0,1,0,0,75.63,2,-0.0,1.55
2021-01-19,HPQ,25.14,0.27,1,25.4,19.02,20.97,18.8,22.96,0.43,24.95,23.63,19.85,19.45,19.28,18.4,17.23,16.91,22.12,1,381000000,15258000000,2679000000,668000000,-238000000,technology,1067000000,80,32304900000,6217000000,80,29000000,4864000000,1353000000,0.52,14690846667,14998483153,33657900000,26.15,7,17.25,82,8.9,0.89,0.04,26.15,7,23.72,29,2.43,0.58,0.04,26.15,7,24.62,13,1.53,0.34,0.04,26.15,7,0,14.86,235,153,11.29,0.91,0.04,0.07,0.22,0.79,0.27,0.19,2.12,0.27,48.12,180.64,85.32,0.04,-0.36,31.54,12.56,2.21,2.15,0.04,0.09,0.2,-0.01,0.11,0.09,0.22,0.21,0.35,0.02,0.76,1.51,2.64,1.9,1.46,1.35,1.32,0.1,-0.14,0.04,-0.5,-0.43,0.29,0.01,1.01,1.37,0.06,0.27,0.29,0.3,0.37,0.46,0.49,0.14,0.06,0.26,-0.78,0.19,0.02,0.01,-0.22,-0.01,0.09,0.2,0.34,0.11,0.21,0.35,0.09,0.22,0.12,1,0,3,0,0,68.22,1,0.01,14.83
