date,symbol,price,divpayout_ratio,rev_growth,to_buy
2021-09-30,MGM,43.15,-0.0008794707983673566,0.13600767456692364,1
2021-09-30,PAYC,495.75,0.0,0.10491634299938335,1
2021-09-30,WAT,357.3,0.0,0.25390403828498664,0
2021-09-30,FTNT,58.41,0.0,0.18320826359348108,1
2021-09-30,MNDY,326.2,-0.0,0.17546758063004567,1
2021-09-30,LUV,51.43,0.0,0.093170561060512,1
2021-09-30,RKLB,16.13,-0.0,4.025443234836703,0
2021-09-30,GLBE,71.8,-0.0,0.3929668241319163,0
2021-09-30,APP,72.37,0.0,0.11836570575948535,1
2021-09-30,SNPS,299.41,0.0,0.10218774971193434,1
2021-09-30,FISV,108.5,0.0,0.1167119004114027,0
2021-09-30,AMD,102.9,0.0,0.09975155722819362,1
2021-09-30,TSLA,258.49,0.0,0.2233073154668084,1
2021-09-30,IR,50.41,0.0,0.1150168027071567,1
2021-09-30,UBER,44.8,-0.0,0.21589209959191366,1
2021-09-30,CBRE,97.36,0.0,0.22602881640538602,1
2021-09-30,FSLY,40.44,-0.0,0.10380591845240388,1
2021-09-30,EXPD,119.13,0.0,0.19976080103464594,0
2021-09-30,SNPS,299.41,0.0,0.10218774971193434,1
2021-09-30,GOOGL,133.68,0.0,0.1376003006097013,1
2021-09-30,UAA,20.18,0.0,0.3033982513297162,1
2021-09-30,IONQ,10.4,-0.0,3.565,1
2021-09-30,ISRG,331.38,0.0,0.09900926479653595,1
2021-09-30,PYPL,260.21,0.0,0.10755367710536283,0
2021-09-30,ZETA,5.86,-0.0,0.11961384779224557,1
2021-09-30,BIO,745.95,0.0,0.09884497100450265,1
2021-09-30,ANSS,340.45,0.0,0.547209492219126,1
2021-09-30,FSLR,95.46,0.0,0.3353993732358214,1
2021-09-30,UA,17.52,0.0,0.3033982513297162,1
2021-09-30,IT,303.88,0.0,0.105943096997638,1
2021-09-30,FTNT,58.41,0.0,0.18320826359348108,1
2021-09-30,CRWD,245.78,-0.0,0.12487258170199567,1
2021-09-30,AZO,1697.99,0.0,0.4565907711255164,0
2021-09-30,RCL,88.95,-0.0,0.8405445037787729,0
2021-09-30,ESTC,148.99,-0.0,0.12335197573882607,1
2021-09-30,TEAM,391.42,-0.0,0.09843996071838791,1
2021-09-30,PVH,102.79,0.0,0.12371358619083912,1
2021-09-30,S,53.57,-0.0,0.22831420276253708,1
2021-09-30,CFLT,59.65,-0.0,0.20986869978988135,1
2021-09-30,CCJ,21.73,-0.0,0.09342901172040424,1
2021-09-30,NVR,4794.08,0.0,0.11051338230001653,0
2021-09-30,META,339.39,0.0,0.13155812827900118,0
2021-09-30,MDB,471.51,-0.0,0.11411324016401181,1
2021-09-30,ZS,262.22,-0.0,0.13452924134624458,1
2021-09-30,TMDX,33.09,-0.0,0.1843764780072521,0
2021-09-30,GOOG,133.27,0.0,0.1376003006097013,1
2021-09-30,NET,112.65,-0.0,0.11543315347222434,1
2021-09-30,HUBS,676.09,-0.0,0.09567568650699124,1
2021-09-30,SNOW,302.43,-0.0,0.1932708653384123,1
2021-09-30,MTD,1377.36,0.0,0.0986315362673247,0
2021-09-30,COTY,7.86,-0.01902654867256637,0.17517520637014933,1
2021-05-11,TPR,46.51,0.0,0.2720755581709845,0
2021-05-11,TTD,51.44,0.0,0.20597501853815703,1
2021-05-11,WDC,68.15,0.0,0.144182376151195,1
2021-05-11,MGM,38.76,0.0037278236682146528,0.36455966332759593,1
2021-05-11,KMX,123.42,0.0,0.19527731245400687,0
2021-05-11,FCX,44.8,0.0,0.17656663025486197,0
2021-05-11,WAT,315.89,0.0,0.18874825180132615,0
2021-05-11,FTNT,41.3,0.0,0.09462570225903703,1
2021-05-11,REGN,501.19,0.0,0.5824809613987044,0
2021-05-11,LUV,59.78,0.0,0.903119553511008,0
2021-05-11,ADSK,277.42,0.0,0.09357767324996635,0
2021-05-11,WYNN,125.0,0.0010499042629672074,0.20799976691822075,1
2021-05-11,MELI,1381.42,-0.0,0.2795977247758853,0
2021-05-11,APP,53.46,-0.0,0.15645059273043802,1
2021-05-11,IPGP,190.75,0.0,0.15997273337450182,1
2021-05-11,HIMS,9.9,-0.0,0.1595961611434581,1
2021-05-11,DAL,44.52,-0.0,0.5769806061969736,1
2021-05-11,FISV,114.83,0.0,0.1167119004114027,0
2021-05-11,AMD,76.83,0.0,0.13665436625625466,1
2021-05-11,DELL,49.55,0.0,0.09243850725581633,1
2021-05-11,AAL,21.57,-0.0,0.8105750173937135,1
2021-05-11,FOUR,83.57,-0.0,0.24340428973016132,1
2021-05-11,TSLA,205.73,0.0,0.09839219143087749,0
2021-05-11,LYV,81.95,-0.0,0.7685467018674631,1
2021-05-11,UBER,46.21,-0.0,0.15019297003539206,1
2021-05-11,ORLY,559.83,0.0,0.1403979810550693,0
2021-05-11,MNST,45.77,0.0,0.1385363252118756,0
2021-05-11,EXPD,117.67,0.0,0.27547434242924757,1
2021-05-11,HST,16.99,-0.0,0.867372859007007,1
2021-05-11,AMZN,161.2,0.0,0.10440412450047827,0
2021-05-11,GOOGL,113.5,0.0,0.0908944602685482,1
2021-05-11,UAA,23.04,0.0,0.09481609787393133,0
2021-05-11,TDY,423.61,0.0,0.3099159281860413,0
2021-05-11,ISRG,278.92,0.0,0.13955205146215838,0
2021-05-11,DXCM,87.0,0.0,0.13374027624901763,1
2021-05-11,ADSK,277.42,0.0,0.09357767324996635,0
2021-05-11,ANSS,320.87,0.0,0.215611776655813,1
2021-05-11,URI,340.33,0.0,0.11807400180051483,0
2021-05-11,UA,19.19,0.0,0.09481609787393133,0
2021-05-11,FTNT,41.3,0.0,0.09462570225903703,1
2021-05-11,DOCU,195.98,-0.0,0.11669523014028778,1
2021-05-11,CRWD,195.1,-0.0,0.10890482499040637,1
2021-05-11,AZO,1495.13,0.0,0.6267005720278498,0
2021-05-11,RCL,81.28,-0.0,2.4723855902935075,1
2021-05-11,ESTC,106.69,-0.0,0.09342885560269501,1
2021-05-11,PVH,111.79,0.0,0.1107849034728214,0
2021-05-11,MU,80.68,0.0,0.16838578252222824,0
2021-05-11,CPRT,30.26,0.0,0.09120625462655556,1
2021-05-11,VST,16.33,0.03622124326970142,0.7449319676444668,1
2021-05-11,MAR,141.71,-0.0,0.357244989071308,0
2021-05-11,CCJ,19.64,-0.0,0.19545155922699226,1
2021-05-11,MNST,45.77,0.0,0.1385363252118756,0
2021-05-11,EXPE,172.4,-0.0,0.7889015251808954,0
2021-05-11,META,306.53,0.0,0.17384736155794991,1
2021-05-11,ALK,65.54,-0.0,0.9315366539538267,1
2021-05-11,EW,89.51,0.0,0.10376107276598003,1
2021-05-11,ZS,170.69,-0.0,0.14109360479354704,1
2021-05-11,UAL,52.7,-0.0,0.6417821140211764,1
2021-05-11,GOOG,115.44,0.0,0.0908944602685482,1
2021-05-11,NET,71.29,-0.0,0.11531892078149,1
2021-05-11,HUBS,506.32,-0.0,0.12161205879090815,0
2021-05-11,SNOW,201.46,-0.0,0.20469077671650596,1
2021-05-11,MTD,1239.94,0.0,0.15312398069753894,0
2021-05-11,BKNG,2247.68,-0.0,0.6143647647842344,0
2021-05-11,PANW,114.48,-0.0,0.10814999890902247,1
2023-06-09,TTD,74.58,0.0,0.2497981703459976,0
2023-06-09,NCLH,17.17,-0.0,0.2428381158528383,1
2023-06-09,LVS,58.48,0.0,0.29984193443687795,0
2023-06-09,RKLB,5.22,-0.0,0.16895286034693852,1
2023-06-09,GLBE,37.13,-0.0,0.15330587935963558,1
2023-06-09,WYNN,102.21,-0.014190723321440156,0.09922949584439106,0
2023-06-09,MELI,1208.55,0.0,0.13308283644364235,0
2023-06-09,CCL,13.09,-0.0,0.40072822742365605,1
2023-06-09,HIMS,9.0,-0.0,0.1444902242674253,0
2023-06-09,DAL,39.28,-0.0,0.20510256924812348,1
2023-06-09,AAL,15.57,0.0,0.1253874340273581,1
2023-06-09,FOUR,64.3,0.0,0.16690839086646933,0
2023-06-09,LYV,84.15,-0.0,1.1820484179951538,1
2023-06-09,MNST,57.25,0.0,0.10345561507183096,0
2023-06-09,GTLB,47.18,-0.0,0.10159764383190634,1
2023-06-09,IONQ,10.55,-0.0,0.14612546125461254,1
2023-06-09,ISRG,312.76,0.0,0.09333499903810058,1
2023-06-09,DXCM,124.34,0.0,0.16713421707005371,0
2023-06-09,ALGN,304.44,0.0,0.0975824903371195,1
2023-06-09,AZO,2363.19,0.0,0.15837262231407634,0
2023-06-09,RCL,91.22,-0.0,0.20713920601232033,1
2023-06-09,CFLT,36.38,-0.0,0.09023441698828753,0
2023-06-09,FTI,14.92,0.0,0.15128586366259322,1
2023-06-09,NRG,34.08,0.0651685393258427,1.9171566808624263,1
2023-06-09,TDG,800.01,0.0,0.10669549228601556,1
2023-06-09,MNST,57.25,0.0,0.10345561507183096,0
2023-06-09,BRZE,39.43,-0.0,0.10008329635783907,1
2023-06-09,NVR,5817.96,0.0,0.11329553132693357,0
2023-06-09,EXPE,110.48,-0.0,0.2668975629808923,0
2023-06-09,META,264.95,0.0,0.12320581858248619,1
2023-06-09,ALK,48.65,-0.0,0.2604233482589801,1
2023-06-09,MDB,374.51,-0.0,0.13205790626095798,1
2023-06-09,TMDX,79.35,-0.0,0.11830366616360988,1
2023-06-09,UAL,50.42,-0.0,0.2169465165182794,1
2023-06-09,BKNG,2606.13,0.0,0.38085919838064125,0
2023-06-09,PANW,220.1,0.0,0.142091801940017,1
2022-10-06,TTD,61.17,0.0,0.27001484108080565,0
2022-10-06,PAYC,353.6,0.0,0.1188094618493387,0
2022-10-06,WAT,287.55,0.0,0.2251758584861659,1
2022-10-06,FTNT,53.74,0.0,0.15182567651534434,1
2022-10-06,LVS,43.07,-0.0,0.23560893252639628,0
2022-10-06,GLBE,27.68,-0.0,0.3638562877819483,0
2022-10-06,WYNN,74.17,0.00012031319932047106,0.09562784128841932,0
2022-10-06,MELI,929.18,0.0,0.09587283185502087,0
2022-10-06,HIMS,5.65,-0.0,0.23670922667058794,0
2022-10-06,FISV,99.08,0.0,0.11307090960201341,0
2022-10-06,TSLA,238.13,0.0,0.12223775618281346,0
2022-10-06,FSLY,9.39,-0.0,0.11130049684341739,0
2022-10-06,GTLB,56.76,-0.0,0.12295172618236852,0
2022-10-06,AMZN,120.3,0.0,0.14457420580485764,0
2022-10-06,IONQ,5.64,-0.0,0.14262103655798078,0
2022-10-06,ZETA,7.35,-0.0,0.1371122674379533,1
2022-10-06,BIO,452.85,-0.0,0.0916462038350594,0
2022-10-06,DIS,100.04,0.0,0.10221385174137002,1
2022-10-06,ANSS,232.23,0.0,0.38500663491870385,0
2022-10-06,FSLR,132.06,-0.0,0.3815792636603974,1
2022-10-06,IT,300.76,0.0,0.12068929777461361,1
2022-10-06,FTNT,53.74,0.0,0.15182567651534434,1
2022-10-06,CRWD,178.39,-0.0,0.114553527263139,0
2022-10-06,AZO,2215.88,0.0,0.6312614364651997,0
2022-10-06,S,27.68,-0.0,0.1603394204266683,0
2022-10-06,CFLT,27.6,-0.0,0.1386433794498859,0
2022-10-06,BRZE,39.0,-0.0,0.11638433192016563,0
2022-10-06,HOLX,65.79,0.0,0.16549302034028565,1
2022-10-06,META,139.07,0.0,0.14984171880890096,0
2022-10-06,TXT,62.63,-0.017777777777777778,0.12066524549292106,1
2022-10-06,ZS,182.92,-0.0,0.11537189509312426,0
2022-10-06,TMDX,42.8,-0.0,0.2952317880794702,1
2022-10-06,BA,132.2,-0.0,0.1343382918234956,1
2022-10-06,NET,61.02,-0.0,0.09356750872046217,0
2022-10-06,SNOW,188.91,-0.0,0.15416441089310404,0
2023-06-28,TTD,78.25,0.0,0.2497981703459976,1
2023-06-28,NCLH,21.07,-0.0,0.2428381158528383,1
2023-06-28,LVS,57.73,0.0,0.29984193443687795,0
2023-06-28,RKLB,5.87,-0.0,0.16895286034693852,1
2023-06-28,GLBE,39.58,-0.0,0.15330587935963558,1
2023-06-28,MELI,1207.69,0.0,0.13308283644364235,0
2023-06-28,CCL,17.29,-0.0,0.40072822742365605,1
2023-06-28,HIMS,8.47,-0.0,0.1444902242674253,1
2023-06-28,DAL,46.71,-0.0,0.20510256924812348,0
2023-06-28,AAL,17.55,0.0,0.1253874340273581,1
2023-06-28,FOUR,64.17,0.0,0.16690839086646933,1
2023-06-28,LYV,88.72,-0.0,1.1820484179951538,1
2023-06-28,MNST,57.15,0.0,0.10345561507183096,0
2023-06-28,GTLB,49.72,-0.0,0.10159764383190634,1
2023-06-28,IONQ,13.35,-0.0,0.14612546125461254,1
2023-06-28,ISRG,332.98,0.0,0.09333499903810058,1
2023-06-28,DXCM,126.42,0.0,0.16713421707005371,1
2023-06-28,ALGN,345.07,0.0,0.0975824903371195,1
2023-06-28,AZO,2437.63,0.0,0.15837262231407634,0
2023-06-28,RCL,103.13,-0.0,0.20713920601232033,0
2023-06-28,CFLT,35.54,-0.0,0.09023441698828753,1
2023-06-28,MBLY,38.12,-0.0,0.17280981619700414,1
2023-06-28,FTI,15.9,0.0,0.15128586366259322,1
2023-06-28,NRG,36.56,0.0651685393258427,1.9171566808624263,1
2023-06-28,TDG,875.42,0.0,0.10669549228601556,0
2023-06-28,MNST,57.15,0.0,0.10345561507183096,0
2023-06-28,NVR,6312.91,0.0,0.11329553132693357,0
2023-06-28,EXPE,108.33,-0.0,0.2668975629808923,1
2023-06-28,META,285.29,0.0,0.12320581858248619,1
2023-06-28,ALK,52.44,-0.0,0.2604233482589801,1
2023-06-28,MDB,398.02,-0.0,0.13205790626095798,1
2023-06-28,TMDX,85.87,-0.0,0.11830366616360988,1
2023-06-28,UAL,56.3,-0.0,0.2169465165182794,0
2023-06-28,QRVO,100.66,-0.0,0.5646868697414931,1
2023-06-28,BKNG,2666.47,0.0,0.38085919838064125,0
2023-06-28,PANW,253.41,0.0,0.142091801940017,0
2021-10-25,TTD,76.11,0.0,0.37296741520789783,1
2021-10-25,NCLH,25.92,-0.0,1.4502116405909142,1
2021-10-25,MGM,48.15,-0.0008794707983673566,0.13600767456692364,0
2021-10-25,PAYC,538.93,0.0,0.10491634299938335,0
2021-10-25,WAT,366.58,0.0,0.25390403828498664,0
2021-10-25,FTNT,66.38,0.0,0.18320826359348108,1
2021-10-25,MNDY,382.69,-0.0,0.17546758063004567,1
2021-10-25,REGN,576.2,0.0,0.6613538553633473,1
2021-10-25,LUV,47.48,0.0,0.093170561060512,1
2021-10-25,RKLB,12.99,-0.0,4.025443234836703,1
2021-10-25,GLBE,63.06,-0.0,0.3929668241319163,0
2021-10-25,APP,93.56,0.0,0.11836570575948535,1
2021-10-25,SNPS,324.0,0.0,0.10218774971193434,1
2021-10-25,FISV,111.11,0.0,0.1167119004114027,0
2021-10-25,AMD,122.36,0.0,0.09975155722819362,1
2021-10-25,TSLA,341.62,0.0,0.2233073154668084,1
2021-10-25,IR,54.55,0.0,0.1150168027071567,1
2021-10-25,UBER,45.72,-0.0,0.21589209959191366,0
2021-10-25,CBRE,104.9,0.0,0.22602881640538602,0
2021-10-25,FSLY,50.05,-0.0,0.10380591845240388,1
2021-10-25,EXPD,123.36,0.0,0.19976080103464594,1
2021-10-25,HST,16.83,-0.0,0.1494616053175195,1
2021-10-25,AMZN,166.02,0.0,0.2342505894843161,1
2021-10-25,SNPS,324.0,0.0,0.10218774971193434,1
2021-10-25,GOOGL,137.45,0.0,0.1376003006097013,1
2021-10-25,UAA,21.36,0.0,0.3033982513297162,1
2021-10-25,IONQ,10.28,-0.0,3.565,1
2021-10-25,ISRG,343.59,0.0,0.09900926479653595,1
2021-10-25,DXCM,142.09,0.0,0.12742263871366524,1
2021-10-25,PYPL,246.88,0.0,0.10755367710536283,0
2021-10-25,ZETA,8.85,-0.0,0.11961384779224557,1
2021-10-25,BIO,770.48,0.0,0.09884497100450265,0
2021-10-25,ANSS,374.21,0.0,0.547209492219126,1
2021-10-25,FSLR,109.04,0.0,0.3353993732358214,1
2021-10-25,UA,18.28,0.0,0.3033982513297162,1
2021-10-25,IT,323.19,0.0,0.105943096997638,0
2021-10-25,FTNT,66.38,0.0,0.18320826359348108,1
2021-10-25,CRWD,280.1,-0.0,0.12487258170199567,0
2021-10-25,AZO,1821.09,0.0,0.4565907711255164,0
2021-10-25,RCL,84.91,-0.0,0.8405445037787729,1
2021-10-25,ESTC,173.02,-0.0,0.12335197573882607,1
2021-10-25,TEAM,429.01,-0.0,0.09843996071838791,1
2021-10-25,PVH,112.21,0.0,0.12371358619083912,1
2021-10-25,S,65.26,-0.0,0.22831420276253708,1
2021-10-25,CFLT,68.46,-0.0,0.20986869978988135,1
2021-10-25,CCJ,26.5,-0.0,0.09342901172040424,1
2021-10-25,NVR,4878.42,0.0,0.11051338230001653,0
2021-10-25,META,328.69,0.0,0.13155812827900118,1
2021-10-25,ZS,311.2,-0.0,0.13452924134624458,1
2021-10-25,TMDX,27.03,-0.0,0.1843764780072521,1
2021-10-25,GOOG,138.77,0.0,0.1376003006097013,1
2021-10-25,NET,189.41,-0.0,0.11543315347222434,1
2021-10-25,HUBS,805.7,-0.0,0.09567568650699124,1
2021-10-25,SNOW,341.5,-0.0,0.1932708653384123,1
2021-10-25,MTD,1470.72,0.0,0.0986315362673247,0
2021-10-25,COTY,8.0,-0.01902654867256637,0.17517520637014933,1
2023-05-30,TTD,69.98,0.0,0.2497981703459976,1
2023-05-30,NCLH,14.82,-0.0,0.2428381158528383,1
2023-05-30,KMX,73.96,0.0,0.22642817190110962,1
2023-05-30,LVS,55.03,0.0,0.29984193443687795,1
2023-05-30,RKLB,4.59,-0.0,0.16895286034693852,1
2023-05-30,GLBE,33.095,-0.0,0.15330587935963558,1
2023-05-30,WYNN,99.51,-0.014190723321440156,0.09922949584439106,1
2023-05-30,MELI,1249.72,0.0,0.13308283644364235,0
2023-05-30,CCL,11.38,-0.0,0.10882709508242062,1
2023-05-30,HIMS,8.88,-0.0,0.1444902242674253,0
2023-05-30,DAL,36.28,-0.0,0.20510256924812348,1
2023-05-30,AAL,14.62,0.0,0.1253874340273581,1
2023-05-30,FOUR,63.46,0.0,0.16690839086646933,1
2023-05-30,LYV,80.23,-0.0,1.1820484179951538,1
2023-05-30,ORLY,928.08,0.0,0.11942626200697924,0
2023-05-30,MNST,57.75,0.0,0.10345561507183096,0
2023-05-30,GTLB,35.75,-0.0,0.10159764383190634,1
2023-05-30,IONQ,10.99,-0.0,0.14612546125461254,0
2023-05-30,ISRG,307.07,0.0,0.09333499903810058,1
2023-05-30,DXCM,113.56,0.0,0.16713421707005371,1
2023-05-30,ALGN,284.95,0.0,0.0975824903371195,1
2023-05-30,RCL,80.26,-0.0,0.20713920601232033,1
2023-05-30,CFLT,30.84,-0.0,0.09023441698828753,1
2023-05-30,FTI,13.91,0.0,0.15128586366259322,1
2023-05-30,NRG,34.05,0.0651685393258427,1.9171566808624263,1
2023-05-30,TDG,780.46,0.0,0.10669549228601556,1
2023-05-30,MNST,57.75,0.0,0.10345561507183096,0
2023-05-30,BRZE,31.45,-0.0,0.10008329635783907,1
2023-05-30,NVR,5621.21,0.0,0.11329553132693357,0
2023-05-30,EXPE,97.005,-0.0,0.2668975629808923,1
2023-05-30,META,262.52,0.0,0.12320581858248619,1
2023-05-30,ALK,45.21,-0.0,0.2604233482589801,1
2023-05-30,MDB,292.37,-0.0,0.13205790626095798,1
2023-05-30,TMDX,72.33,-0.0,0.11830366616360988,1
2023-05-30,UAL,48.01,-0.0,0.2169465165182794,1
2023-05-30,BKNG,2528.77,0.0,0.38085919838064125,0
2023-05-30,PANW,212.48,0.0,0.142091801940017,1
2022-08-16,NCLH,14.56,-0.0,0.2530532633253285,0
2022-08-16,FTNT,52.94,0.0,0.09531117700846325,0
2022-08-16,MNDY,130.77,-0.0,0.10247433133779799,1
2022-08-16,RKLB,6.61,-0.0,0.12295363518146353,0
2022-08-16,GLBE,34.0,-0.0,0.21856089693167252,1
2022-08-16,CCL,11.19,-0.0,0.8558450502682451,0
2022-08-16,HIMS,6.96,-0.0,0.2544765050570033,0
2022-08-16,FISV,110.72,0.0,0.11307090960201341,0
2022-08-16,FOUR,51.39,0.0,0.12248258559998809,0
2022-08-16,TSLA,306.56,0.0,0.3290737024630699,0
2022-08-16,LYV,99.04,0.0,0.29971024599293933,0
2022-08-16,UBER,32.38,-0.0,0.09827811382069357,0
2022-08-16,GTLB,67.59,-0.0,0.12295172618236852,0
2022-08-16,UAA,10.24,0.0,0.1610842836585808,0
2022-08-16,IONQ,8.38,-0.0,0.16307981613038028,0
2022-08-16,FSLR,116.99,0.0,0.1841579135231337,1
2022-08-16,URI,339.31,0.0,0.1357401400719452,0
2022-08-16,UA,9.24,0.0,0.1610842836585808,0
2022-08-16,FTNT,52.94,0.0,0.09531117700846325,0
2022-08-16,CRWD,200.41,-0.0,0.114553527263139,0
2022-08-16,RCL,44.08,-0.0,0.41326283928999547,1
2022-08-16,TEAM,289.36,-0.0,0.11471828926284405,0
2022-08-16,S,28.62,-0.0,0.1603394204266683,0
2022-08-16,CFLT,31.78,-0.0,0.09803874696989354,0
2022-08-16,BRZE,50.45,-0.0,0.11638433192016563,0
2022-08-16,EXPE,117.16,-0.0,0.2019517554744776,0
2022-08-16,ALK,48.24,0.0,0.09792202570618874,0
2022-08-16,ZS,178.6,-0.0,0.11537189509312426,1
2022-08-16,TMDX,44.05,-0.0,0.15975429553021786,1
2022-08-16,NET,77.8,-0.0,0.10245342673642831,0
2022-08-16,SNOW,167.35,-0.0,0.15416441089310404,1
2022-08-16,QRVO,107.91,0.0,0.10447557934428059,0
2022-08-16,BKNG,2151.34,0.0,0.36539017700773185,0
2022-08-16,GM,38.99,-0.004728132387706856,0.2682131343870389,1
2022-08-16,COTY,7.85,0.012078152753108348,0.20004247949363924,0
2023-05-05,TTD,62.7,0.0,0.2497981703459976,1
2023-05-05,NCLH,14.13,-0.0,0.2428381158528383,1
2023-05-05,KMX,70.61,0.0,0.22642817190110962,1
2023-05-05,LVS,61.65,0.0,0.29984193443687795,0
2023-05-05,RKLB,3.85,-0.0,0.16895286034693852,1
2023-05-05,GLBE,30.93,-0.0,0.15330587935963558,1
2023-05-05,WYNN,110.78,-0.014190723321440156,0.09922949584439106,0
2023-05-05,MELI,1243.59,0.0,0.13308283644364235,0
2023-05-05,CCL,10.01,-0.0,0.10882709508242062,1
2023-05-05,HIMS,12.04,-0.0,0.1444902242674253,0
2023-05-05,DAL,33.94,-0.0,0.20510256924812348,1
2023-05-05,AAL,13.87,0.0,0.1253874340273581,1
2023-05-05,FOUR,62.19,0.0,0.16690839086646933,1
2023-05-05,LYV,77.16,-0.0,1.1820484179951538,1
2023-05-05,ORLY,940.78,0.0,0.11942626200697924,0
2023-05-05,MNST,59.71,0.0,0.10345561507183096,0
2023-05-05,GTLB,27.71,-0.0,0.10159764383190634,1
2023-05-05,IONQ,5.9,-0.0,0.14612546125461254,1
2023-05-05,ISRG,304.88,0.0,0.09333499903810058,0
2023-05-05,DXCM,120.82,0.0,0.16713421707005371,0
2023-05-05,ALGN,313.64,0.0,0.0975824903371195,0
2023-05-05,RCL,75.61,-0.0,0.20713920601232033,1
2023-05-05,CFLT,22.66,-0.0,0.09023441698828753,1
2023-05-05,NRG,31.28,0.0651685393258427,1.9171566808624263,1
2023-05-05,TDG,767.19,0.0,0.10669549228601556,1
2023-05-05,MNST,59.71,0.0,0.10345561507183096,0
2023-05-05,BRZE,28.9,-0.0,0.10008329635783907,1
2023-05-05,NVR,5852.47,0.0,0.11329553132693357,0
2023-05-05,EXPE,93.54,-0.0,0.2668975629808923,1
2023-05-05,META,232.78,0.0,0.12320581858248619,1
2023-05-05,ALK,43.16,-0.0,0.2604233482589801,1
2023-05-05,MDB,241.29,-0.0,0.13205790626095798,1
2023-05-05,TXT,66.15,-0.009153318077803204,0.09788767886108193,0
2023-05-05,TMDX,74.02,-0.0,0.11830366616360988,1
2023-05-05,UAL,44.81,-0.0,0.2169465165182794,1
2023-05-05,BKNG,2569.3,0.0,0.38085919838064125,0
2023-05-05,PANW,183.93,0.0,0.142091801940017,1
2023-01-12,NCLH,15.35,-0.0,0.1609619551651285,1
2023-01-12,PAYC,304.28,0.0,0.21023651550069775,1
2023-01-12,LVS,53.5,-0.0,0.5922033318408627,1
2023-01-12,MNDY,110.63,-0.0,0.09708956279669446,1
2023-01-12,RKLB,4.83,-0.0,0.11314758777418148,1
2023-01-12,WYNN,98.61,-0.0039801302027089565,0.4656931842108975,1
2023-01-12,CCL,10.28,-0.0,0.09851464578222628,1
2023-01-12,HIMS,7.1,-0.0,0.11108252986397184,1
2023-01-12,DLTR,146.62,0.0,0.11140653418392849,1
2023-01-12,GTLB,44.54,-0.0,0.12818847016815338,1
2023-01-12,IONQ,4.05,-0.0,0.1930067291365323,1
2023-01-12,ANET,117.18,0.0,0.2323207284869633,1
2023-01-12,CDNS,168.06,0.0,0.1426926727012075,1
2023-01-12,S,14.2,-0.0,0.12342676020317819,1
2023-01-12,MDB,190.61,-0.0,0.1127896659975773,1
2023-01-12,TMDX,59.62,-0.0,0.551682176091625,1
2023-01-12,CDNS,168.06,0.0,0.1426926727012075,1
2023-07-13,NCLH,21.49,0.0,0.16638536869777626,0
2023-07-13,LVS,60.13,0.0,0.12930365179517206,0
2023-07-13,RKLB,6.64,-0.0,0.09356816343980666,1
2023-07-13,GLBE,44.91,-0.0,0.09422916689571673,0
2023-07-13,MELI,1146.72,0.0,0.09227889731073437,0
2023-07-13,APP,28.99,0.0,0.09940837026159358,1
2023-07-13,CCL,17.75,-0.0,0.40072822742365605,1
2023-07-13,CLBT,7.16,-0.0,0.13240769081617967,1
2023-07-13,FOUR,69.35,0.0,0.11766368657262417,0
2023-07-13,LYV,93.12,0.0,0.4115752320086083,1
2023-07-13,GTLB,54.12,-0.0,0.10159764383190634,0
2023-07-13,UAA,7.81,0.0,0.21051397294871665,1
2023-07-13,IONQ,14.46,-0.0,0.1494342746757428,1
2023-07-13,DXCM,133.98,0.0,0.11707137622487115,0
2023-07-13,ZETA,8.94,-0.0,0.1044465101611044,1
2023-07-13,FSLR,196.95,0.0,0.25184352294847373,1
2023-07-13,UA,7.21,0.0,0.21051397294871665,1
2023-07-13,AZO,2538.18,0.0,0.15837262231407634,0
2023-07-13,RCL,99.27,0.0,0.19673080598654877,1
2023-07-13,CCJ,32.34,0.0,0.37469552567817455,1
2023-07-13,MBLY,43.18,-0.0,0.17280981619700414,0
2023-07-13,BRZE,44.87,-0.0,0.10008329635783907,0
2023-07-13,EXPE,119.66,0.0,0.14357310079524616,0
2023-07-13,MDB,407.21,-0.0,0.13205790626095798,1
2023-07-13,TMDX,90.16,-0.0,0.15948609431253222,1
2023-07-13,QRVO,106.87,-0.0,0.5646868697414931,0
2023-07-13,BKNG,2834.53,0.0,0.4050822164174035,0
2023-07-13,PANW,239.01,0.0,0.142091801940017,1
2024-03-08,NCLH,19.99,-0.0,0.13173176671584938,1
2024-03-08,WDC,63.0,-0.0,0.12372105899088694,1
2024-03-08,KMX,81.77,0.0,0.23822335270173098,1
2024-03-08,NVDA,87.53,-0.00805860805860806,0.2058056867398748,1
2024-03-08,RKLB,4.42,-0.0,0.5099677207546633,0
2024-03-08,HIMS,14.26,0.0,0.09699153032213359,1
2024-03-08,IONQ,10.81,-0.0,0.22791565428670602,0
2024-03-08,RCL,127.47,0.0,0.09889726835052685,1
2024-03-08,TMDX,83.75,0.0,0.22320878514415363,0
2024-06-14,TTD,95.66,0.0,0.20388873830637197,1
2024-06-14,WDC,78.12,0.0,0.11142256527042685,0
2024-06-14,NVDA,131.88,-0.0065855789261474364,0.16850832847464506,0
2024-06-14,WAT,294.94,0.0,0.10151620825504067,0
2024-06-14,RKLB,4.39,-0.0,0.11041550909792831,1
2024-06-14,ALAB,63.92,-0.0,0.27709190476190476,0
