date,symbol,price,ratio,to_buy
2022-10-03,F,11.47,1.1658681965881397,1
2022-10-03,AAL,11.92,0.5763818511365325,1
2022-10-03,KSS,26.04,0.751827746513335,1
2022-10-03,DELL,35.88,0.988482119205298,1
2022-10-03,LRCX,38.97,1.0446383639649113,1
2022-10-03,KR,43.75,0.904353600092384,0
2022-10-03,MPC,102.79,1.043906567366283,1
2022-10-03,VLO,112.31,0.960044090520538,1
2021-02-11,FTI,8.47,1.111747759843554,1
2021-02-11,UNM,24.28,1.1597885864045865,1
2021-02-11,KR,33.4,0.8171519666851026,1
2021-02-11,DELL,40.27,1.1674475337009804,1
2021-02-11,CAH,52.41,0.3684003755085337,1
2021-02-11,MCK,181.77,0.4611108164667167,0
2021-12-28,KR,44.42,1.0219667294413055,1
2021-12-28,CAH,51.72,0.3281905021834061,1
2021-12-28,PSX,73.93,1.076740838210495,1
2021-12-28,VLO,74.5,1.0271510840108402,1
2021-12-28,MCK,246.49,0.5612816029800529,1
2022-10-20,WBA,33.36,0.8878454189651453,1
2022-10-20,GM,33.44,1.1176470588235294,1
2022-10-20,DELL,34.86,0.9603814569536424,1
2022-10-20,NRG,40.72,1.0984400870740303,0
2022-01-13,KR,49.48,1.1383816698053986,1
2022-01-13,CAH,52.24,0.3160349341135579,1
2022-01-13,MPC,73.12,1.163713527851459,1
2022-01-13,VLO,83.36,0.9472991114948612,1
2022-01-13,MCK,254.75,0.5465240329961816,1
2024-02-21,F,12.14,1.0559966929202385,0
2024-02-21,AAL,14.79,0.7426104065227377,0
2024-02-21,DXC,20.36,1.1399563401000294,0
2024-02-21,WBA,21.75,0.5110571553109761,0
2024-02-21,KSS,27.43,0.511203828072532,0
2024-02-21,GM,39.49,1.0612380464878195,1
2024-02-21,UAL,44.05,1.06132504036401,1
2024-02-21,CVS,77.15,1.0391683147148432,0
2024-02-21,CNC,79.17,1.073608198935631,0
2024-02-21,CAH,105.58,0.4466174601793019,0
2024-02-21,WHR,110.01,1.1870182783018868,0
2023-07-11,HBI,4.8,1.1697185506400367,1
2023-07-11,GPS,9.58,1.079065934065934,1
2023-07-11,AAL,18.8,0.8749510636784062,0
2023-07-11,KSS,25.23,0.7771772612713526,1
2023-07-11,WBA,30.57,0.7460581956797967,0
2023-07-11,KR,47.57,0.75728617292151,0
2023-07-11,CNC,67.76,0.972104116145501,0
2023-07-11,CVS,71.27,1.0347162340519138,0
2023-07-11,CAH,94.36,0.4395569939947243,0
2023-07-11,VLO,115.95,1.172637572807094,1
2022-01-21,AAL,16.3,1.1218410124111595,1
2022-01-21,KR,46.92,1.0794839924670434,1
2022-01-21,CAH,50.56,0.3058714829399212,1
2022-01-21,MPC,70.7,1.1251989389920425,1
2022-01-21,VLO,79.29,0.901047823301674,1
2022-01-21,PSX,83.44,1.1498412808244387,1
2022-01-21,MCK,246.62,0.5290824613052729,1
2021-12-31,KR,45.26,1.0412925298179536,1
2021-12-31,CAH,51.49,0.3114976791253272,1
2021-12-31,MPC,63.99,1.0184084880636606,1
2021-12-31,PSX,72.46,0.998531869678567,1
2021-12-31,VLO,75.11,0.8535465002924547,1
2021-12-31,MCK,248.57,0.5332658641093654,1
2023-04-05,GPS,9.26,0.7856705161442376,0
2023-04-05,F,12.43,1.1997224767324106,1
2023-04-05,AAL,13.89,0.7448135023381738,1
2023-04-05,LNC,21.06,0.9363894216046146,1
2023-04-05,KSS,22.6,0.4130254195049011,1
2023-04-05,WBA,36.12,0.894245080574838,0
2023-04-05,DELL,40.8,1.1797276248652102,1
2023-04-05,KR,48.06,0.9895477127186056,0
2023-04-05,CNC,65.79,0.9286491367738948,0
2023-04-05,CVS,77.75,1.1743413307590884,0
2024-03-01,F,12.45,1.0829620120969496,0
2024-03-01,AAL,15.66,0.7862933716123105,0
2024-03-01,WBA,21.49,0.5005942729137428,0
2024-03-01,KSS,27.74,0.5169811954331767,0
2024-03-01,GM,40.99,1.1015484306289118,1
2024-03-01,UAL,44.84,1.080359019521503,1
2024-03-01,KR,49.16,0.9536488236563782,1
2024-03-01,CVS,73.84,0.9945844246084772,0
2024-03-01,CNC,77.98,1.0574708520020273,0
2024-03-01,WHR,106.81,1.1524899764150944,0
2024-03-01,CAH,113.37,0.4795701975802942,0
2023-01-20,F,12.4,1.124480101820496,1
2023-01-20,GPS,13.23,1.1988561525129984,1
2023-01-20,AAL,16.34,0.8077701114565168,0
2023-01-20,KSS,30.76,0.7911152677110124,0
2023-01-20,NRG,32.21,0.9431317632081476,0
2023-01-20,GM,35.35,1.1447666326435928,1
2023-01-20,WBA,35.88,0.9271490024564136,0
2023-01-20,DELL,40.26,1.1660596254196838,1
2023-01-20,CNC,76.15,1.1794331107111724,0
2022-05-04,NRG,38.25,1.1480813069908815,1
2022-05-04,WBA,44.46,1.1379736935655884,0
2022-05-04,WMT,51.54,0.996075694537646,0
2022-05-04,CAH,60.49,0.3683149701133018,1
2022-05-04,MCK,319.76,0.6975491210553387,1
2021-01-28,FTI,8.96,1.1760637459502057,0
2021-01-28,F,10.72,1.186737872719181,1
2021-01-28,UNM,24.31,1.1612216036036036,1
2021-01-28,KR,35.38,0.8953394771052721,0
2021-01-28,DELL,37.45,1.1961289498339154,1
2021-01-28,CAH,55.57,0.3906126477456007,0
2022-11-30,AAL,14.43,0.6977508483137721,1
2022-11-30,KSS,32.08,0.825064297404723,0
2022-11-30,WBA,41.5,1.0723713378467437,0
2022-11-30,NRG,42.45,1.145107605522914,0
2022-11-30,UAL,44.17,1.1214189856332997,1
2022-11-30,KR,49.19,1.029885958243172,0
2022-11-30,CAH,80.17,0.4218367840654799,0
2022-11-30,PSX,108.44,1.1382135459904348,0
2022-11-30,VLO,133.62,1.1422054258334458,0
2022-11-03,GPS,10.8,0.9786580836840802,1
2022-11-03,AAL,13.73,0.6639029208141435,1
2022-11-03,KSS,26.95,0.693126022913257,1
2022-11-03,WBA,35.74,0.9511869086874788,1
2022-11-03,DELL,37.35,1.0817766271590956,1
2022-11-03,LRCX,39.34,1.0545566650854403,1
2022-11-03,UAL,40.95,1.0396673638269784,1
2022-11-03,NRG,43.63,1.1769386296122208,0
2022-11-03,KR,47.22,0.9760817599168544,0
2022-11-03,CAH,75.67,0.3981587807189081,0
2022-11-03,PSX,103.12,1.082373486375264,0
2022-11-03,VLO,129.71,1.108782111845953,1
2021-11-30,KR,41.53,0.9554767733835532,1
2021-11-30,WBA,44.8,1.141110881684906,1
2021-11-30,CAH,46.23,0.2933535753275109,1
2021-11-30,MPC,60.85,1.1360688014219322,1
2021-11-30,VLO,66.94,0.9229193766937668,1
2021-11-30,PSX,69.17,1.0074146324769369,1
2021-11-30,MCK,216.76,0.4935835135784667,1
2024-02-13,F,12.68,1.102968539228058,0
2024-02-13,AAL,14.61,0.7335725516766192,0
2024-02-13,WBA,21.55,0.5063577791701855,0
2024-02-13,KSS,26.4,0.4920080591000672,0
2024-02-13,GM,38.31,1.029527210963494,1
2024-02-13,UAL,41.62,1.0027774842213415,1
2024-02-13,KR,45.57,0.884006853011008,1
2024-02-13,ADM,52.47,1.1898362129122075,1
2024-02-13,CVS,76.59,1.0316254209204123,0
2024-02-13,CNC,76.7,1.0401130334515964,0
2024-02-13,CAH,104.36,0.4414566977108539,0
2024-02-13,WHR,106.94,1.153892688679245,0
2019-10-31,F,8.59,0.919610705596107,0
2019-10-31,KR,24.64,0.7015506958250497,1
2019-10-31,DELL,26.79,0.8310975609756097,0
2019-10-31,AAL,30.06,1.0967521350012592,0
2019-10-31,CAH,49.45,0.3866902332556707,1
2019-10-31,CNC,53.08,1.1581711382799325,1
2019-10-31,MCK,133.0,0.4125086781449597,1
2023-12-18,HBI,4.0,0.9283758550551642,1
2023-12-18,F,11.93,1.0889281066642311,1
2023-12-18,AAL,14.24,0.6915356771992286,0
2023-12-18,WBA,24.98,0.5869520799847441,0
2023-12-18,LNC,27.3,1.1020158263145372,1
2023-12-18,KSS,28.6,0.7760236803157375,0
2023-12-18,GM,35.44,1.045588815118624,1
2023-12-18,UAL,42.33,0.9586463146230324,0
2023-12-18,KR,45.53,0.9640448213917602,1
2023-12-18,CNC,74.79,1.0503353309500023,0
2023-12-18,CVS,74.88,1.0777592275973047,0
2023-12-18,CAH,101.12,0.4523930390957398,1
2023-12-18,VLO,131.92,1.1576148317623165,1
2021-12-01,AAL,16.28,1.1776017928420113,1
